run,Z,A,kind,level,line,delta_e_eV,w12_per_s
Nd141_rminus,60,141,rminus,0,Q12-R14,48616.345367,991295480546881.625000
Nd141_rminus,60,141,rminus,0,Q13-R14,48480.705628,10940935841835.593750
Nd141_rminus,60,141,rminus,0,Q13-R15,48548.710881,1000259268579254.625000
Nd141_grid0,60,141,grid,0,K1-L2,4274354.053412,860877406675133952.000000
Nd141_grid0,60,141,grid,0,K1-L3,4356052.170578,897182056931896576.000000
Nd141_grid0,60,141,grid,0,L2-M4,1472151.500935,151050400121672320.000000
Nd141_grid0,60,141,grid,0,L3-M4,1390453.383770,27978721578894984.000000
Nd141_grid0,60,141,grid,0,L3-M5,1402852.994447,170765812498736800.000000
Nd141_grid0,60,141,grid,0,M4-N6,508565.356440,35598341185349144.000000
Nd141_grid0,60,141,grid,0,M5-N6,496165.745764,2448941405728602.000000
Nd141_grid0,60,141,grid,0,M5-N7,498756.037542,37239061356657264.000000
Nd141_grid0,60,141,grid,0,N6-O8,231521.426490,11178215865629868.000000
Nd141_grid0,60,141,grid,0,N7-O8,228931.134711,405587335503808.812500
Nd141_grid0,60,141,grid,0,N7-O9,229719.378411,11472397160604882.000000
Nd141_grid0,60,141,grid,0,O8-P10,124915.039153,4353225645687290.000000
Nd141_grid0,60,141,grid,0,O9-P10,124126.795454,97653215366616.140625
Nd141_grid0,60,141,grid,0,O9-P11,124429.320897,4428027011894521.500000
Nd141_grid0,60,141,grid,0,P10-Q12,75058.431771,1967537171497829.000000
Nd141_grid0,60,141,grid,0,P11-Q12,74755.906328,29996268732659.824219
Nd141_grid0,60,141,grid,0,P11-Q13,74891.546071,1991416532554136.500000
Nd141_grid0,60,141,grid,0,Q12-R14,48616.345803,991295488665136.000000
Nd141_grid0,60,141,grid,0,Q13-R14,48480.706060,10940936680156.488281
Nd141_grid0,60,141,grid,0,Q13-R15,48548.711315,1000259269975440.875000
Nd141_grid1,60,141,grid,1,K1-L2,4274476.359222,860913890259678208.000000
Nd141_grid1,60,141,grid,1,K1-L3,4356177.726592,897218978711563776.000000
Nd141_grid1,60,141,grid,1,L2-M4,1472162.468359,151051482493289216.000000
Nd141_grid1,60,141,grid,1,L3-M4,1390461.100989,27978883094256220.000000
Nd141_grid1,60,141,grid,1,L3-M5,1402860.765810,170766758416618464.000000
Nd141_grid1,60,141,grid,1,M4-N6,508565.872918,35598402156428028.000000
Nd141_grid1,60,141,grid,1,M5-N6,496166.208097,2448945685564791.000000
Nd141_grid1,60,141,grid,1,M5-N7,498756.504434,37239125141934920.000000
Nd141_grid1,60,141,grid,1,N6-O8,231521.621251,11178233705544496.000000
Nd141_grid1,60,141,grid,1,N7-O8,228931.324915,405588023832802.875000
Nd141_grid1,60,141,grid,1,N7-O9,229719.569932,11472415087110754.000000
Nd141_grid1,60,141,grid,1,O8-P10,124915.135956,4353232257256080.500000
Nd141_grid1,60,141,grid,1,O9-P10,124126.890940,97653371605183.765625
Nd141_grid1,60,141,grid,1,O9-P11,124429.416883,4428033139857573.500000
Nd141_grid1,60,141,grid,1,P10-Q12,75058.483640,1967539891993112.500000
Nd141_grid1,60,141,grid,1,P11-Q12,74755.957697,29996307685480.375000
Nd141_grid1,60,141,grid,1,P11-Q13,74891.597662,1991419093985928.750000
Nd141_grid1,60,141,grid,1,Q12-R14,48616.374626,991296661036900.250000
Nd141_grid1,60,141,grid,1,Q13-R14,48480.734660,10940948929165.425781
Nd141_grid1,60,141,grid,1,Q13-R15,48548.740030,1000260377881312.875000
Nd141_grid2,60,141,grid,2,K1-L2,4274505.584131,860922846030846080.000000
Nd141_grid2,60,141,grid,2,K1-L3,4356207.748886,897227854319057152.000000
Nd141_grid2,60,141,grid,2,L2-M4,1472165.358874,151051778786556512.000000
Nd141_grid2,60,141,grid,2,L3-M4,1390463.194118,27978932928676016.000000
Nd141_grid2,60,141,grid,2,L3-M5,1402862.875100,170767033078238432.000000
Nd141_grid2,60,141,grid,2,M4-N6,508566.049298,35598428467844644.000000
Nd141_grid2,60,141,grid,2,M5-N6,496166.368316,2448947389130792.000000
Nd141_grid2,60,141,grid,2,M5-N7,498756.666241,37239147833300752.000000
Nd141_grid2,60,141,grid,2,N6-O8,231521.689582,11178240907018068.000000
Nd141_grid2,60,141,grid,2,N7-O8,228931.391657,405588307818424.187500
Nd141_grid2,60,141,grid,2,N7-O9,229719.637114,11472420955216380.000000
Nd141_grid2,60,141,grid,2,O8-P10,124915.169932,4353234367009974.500000
Nd141_grid2,60,141,grid,2,O9-P10,124126.924475,97653418751007.500000
Nd141_grid2,60,141,grid,2,O9-P11,124429.450573,4428035767913962.000000
Nd141_grid2,60,141,grid,2,P10-Q12,75058.501855,1967540700314276.000000
Nd141_grid2,60,141,grid,2,P11-Q12,74755.975758,29996320826443.125000
Nd141_grid2,60,141,grid,2,P11-Q13,74891.615788,1991420087365933.750000
Nd141_grid2,60,141,grid,2,Q12-R14,48616.384698,991297061403440.875000
Nd141_grid2,60,141,grid,2,Q13-R14,48480.744668,10940953365825.511719
Nd141_grid2,60,141,grid,2,Q13-R15,48548.750064,1000260781158081.750000
Nd142_rminus,60,142,rminus,0,K1-L2,4272091.915634,860236901141519616.000000
Nd142_rminus,60,142,rminus,0,K1-L3,4353735.702341,896540188079750912.000000
Nd142_rminus,60,142,rminus,0,L2-M4,1472014.697110,151039136108710208.000000
Nd142_rminus,60,142,rminus,0,L3-M4,1390370.910403,27977291313822944.000000
Nd142_rminus,60,142,rminus,0,L3-M5,1402770.151950,170757629316382112.000000
Nd142_rminus,60,142,rminus,0,M4-N6,508567.432834,35598500808285632.000000
Nd142_rminus,60,142,rminus,0,M5-N6,496168.191287,2448953865450144.500000
Nd142_rminus,60,142,rminus,0,M5-N7,498758.497262,37239252432705840.000000
Nd142_rminus,60,142,rminus,0,N6-O8,231522.745112,11178280786016472.000000
Nd142_rminus,60,142,rminus,0,N7-O8,228932.439137,405589734053545.062500
Nd142_rminus,60,142,rminus,0,N7-O9,229720.687313,11472462529501506.000000
Nd142_rminus,60,142,rminus,0,O8-P10,124915.749878,4353250614744664.500000
Nd142_rminus,60,142,rminus,0,O9-P10,124127.501702,97653775384133.593750
Nd142_rminus,60,142,rminus,0,O9-P11,124430.028880,4428051966300140.500000
Nd142_rminus,60,142,rminus,0,P10-Q12,75058.858418,1967548397738418.250000
Nd142_rminus,60,142,rminus,0,P11-Q12,74756.331240,29996440066298.664062
Nd142_rminus,60,142,rminus,0,P11-Q13,74891.971761,1991427740704966.000000
Nd142_rminus,60,142,rminus,0,Q12-R14,48616.621941,991301166223359.750000
Nd142_rminus,60,142,rminus,0,Q13-R14,48480.981421,10940999383229.121094
Nd142_rminus,60,142,rminus,0,Q13-R15,48548.987065,1000265009729930.000000
Nd142_grid0,60,142,grid,0,K1-L2,4270707.858090,859846325728599808.000000
Nd142_grid0,60,142,grid,0,K1-L3,4352318.468250,896148464801565184.000000
Nd142_grid0,60,142,grid,0,L2-M4,1471926.747468,151031803980002304.000000
Nd142_grid0,60,142,grid,0,L3-M4,1390316.137308,27976328766290764.000000
Nd142_grid0,60,142,grid,0,L3-M5,1402715.112294,170752087950045184.000000
Nd142_grid0,60,142,grid,0,M4-N6,508566.941873,35598477635287812.000000
Nd142_grid0,60,142,grid,0,M5-N6,496167.966886,2448952951432668.000000
Nd142_grid0,60,142,grid,0,M5-N7,498758.272531,37239240144969560.000000
Nd142_grid0,60,142,grid,0,N6-O8,231522.748243,11178280900135948.000000
Nd142_grid0,60,142,grid,0,N7-O8,228932.442598,405589730498180.750000
Nd142_grid0,60,142,grid,0,N7-O9,229720.690800,11472462719744002.000000
Nd142_grid0,60,142,grid,0,O8-P10,124915.751279,4353250645503968.000000
Nd142_grid0,60,142,grid,0,O9-P10,124127.503077,97653774813747.531250
Nd142_grid0,60,142,grid,0,O9-P11,124430.030263,4428052016149361.500000
Nd142_grid0,60,142,grid,0,P10-Q12,75058.859106,1967548414229843.250000
Nd142_grid0,60,142,grid,0,P11-Q12,74756.331919,29996440014725.648438
Nd142_grid0,60,142,grid,0,P11-Q13,74891.972444,1991427762752191.250000
Nd142_grid0,60,142,grid,0,Q12-R14,48616.622409,991301246498440.125000
Nd142_grid0,60,142,grid,0,Q13-R14,48480.981884,10940999389669.373047
Nd142_grid0,60,142,grid,0,Q13-R15,48548.987531,1000265019474404.000000
Nd142_grid1,60,142,grid,1,K1-L2,4270829.834321,859882756260262016.000000
Nd142_grid1,60,142,grid,1,K1-L3,4352443.687962,896185228210108416.000000
Nd142_grid1,60,142,grid,1,L2-M4,1471937.714663,151032879068284288.000000
Nd142_grid1,60,142,grid,1,L3-M4,1390323.861022,27976493717991328.000000
Nd142_grid1,60,142,grid,1,L3-M5,1402722.890274,170753024795570464.000000
Nd142_grid1,60,142,grid,1,M4-N6,508567.458628,35598537985528512.000000
Nd142_grid1,60,142,grid,1,M5-N6,496168.429376,2448957243329559.500000
Nd142_grid1,60,142,grid,1,M5-N7,498758.739580,37239306875512128.000000
Nd142_grid1,60,142,grid,1,N6-O8,231522.942980,11178298718293386.000000
Nd142_grid1,60,142,grid,1,N7-O8,228932.632775,405590379641945.500000
Nd142_grid1,60,142,grid,1,N7-O9,229720.882318,11472480863671076.000000
Nd142_grid1,60,142,grid,1,O8-P10,124915.848117,4353256736917053.000000
Nd142_grid1,60,142,grid,1,O9-P10,124127.598573,97653930934787.640625
Nd142_grid1,60,142,grid,1,O9-P11,124430.126246,4428059153508216.000000
Nd142_grid1,60,142,grid,1,P10-Q12,75058.910967,1967550958880155.250000
Nd142_grid1,60,142,grid,1,P11-Q12,74756.383295,29996480638661.035156
Nd142_grid1,60,142,grid,1,P11-Q13,74892.024041,1991430498066115.250000
Nd142_grid1,60,142,grid,1,Q12-R14,48616.651226,991302274070828.750000
Nd142_grid1,60,142,grid,1,Q13-R14,48481.010479,10941011637891.281250
Nd142_grid1,60,142,grid,1,Q13-R15,48549.016236,1000266126313833.500000
Nd142_grid2,60,142,grid,2,K1-L2,4270858.983465,859891598245376128.000000
Nd142_grid2,60,142,grid,2,K1-L3,4352473.632941,896194201712953472.000000
Nd142_grid2,60,142,grid,2,L2-M4,1471940.605038,151033173481547488.000000
Nd142_grid2,60,142,grid,2,L3-M4,1390325.955561,27976541808982180.000000
Nd142_grid2,60,142,grid,2,L3-M5,1402725.001020,170753290892398880.000000
Nd142_grid2,60,142,grid,2,M4-N6,508567.635110,35598563993302272.000000
Nd142_grid2,60,142,grid,2,M5-N6,496168.589651,2448958798364918.000000
Nd142_grid2,60,142,grid,2,M5-N7,498758.901423,37239326001837656.000000
Nd142_grid2,60,142,grid,2,N6-O8,231523.011318,11178305299801144.000000
Nd142_grid2,60,142,grid,2,N7-O8,228932.699545,405590638709581.500000
Nd142_grid2,60,142,grid,2,N7-O9,229720.949542,11472487436860642.000000
Nd142_grid2,60,142,grid,2,O8-P10,124915.882048,4353259317062105.500000
Nd142_grid2,60,142,grid,2,O9-P10,124127.632052,97653981681409.906250
Nd142_grid2,60,142,grid,2,O9-P11,124430.159885,4428060744715674.500000
Nd142_grid2,60,142,grid,2,P10-Q12,75058.929230,1967551952271922.000000
Nd142_grid2,60,142,grid,2,P11-Q12,74756.401396,29996495852252.816406
Nd142_grid2,60,142,grid,2,P11-Q13,74892.042204,1991431502064348.500000
Nd142_grid2,60,142,grid,2,Q12-R14,48616.661314,991302674756576.500000
Nd142_grid2,60,142,grid,2,Q13-R14,48481.020506,10941016277143.937500
Nd142_grid2,60,142,grid,2,Q13-R15,48549.026292,1000266526526135.000000
Nd143_rminus,60,143,rminus,0,K1-L2,4264911.074129,858207744194619776.000000
Nd143_rminus,60,143,rminus,0,K1-L3,4346382.542585,894505579843261184.000000
Nd143_rminus,60,143,rminus,0,L2-M4,1471564.296663,151001698251692864.000000
Nd143_rminus,60,143,rminus,0,L3-M4,1390092.828206,27972427701686916.000000
Nd143_rminus,60,143,rminus,0,L3-M5,1402490.747237,170729596562259552.000000
Nd143_rminus,60,143,rminus,0,M4-N6,508567.722466,35598566974198556.000000
Nd143_rminus,60,143,rminus,0,M5-N6,496169.803435,2448963457103845.500000
Nd143_rminus,60,143,rminus,0,M5-N7,498760.122192,37239398357928664.000000
Nd143_rminus,60,143,rminus,0,N6-O8,231524.061503,11178344266058290.000000
Nd143_rminus,60,143,rminus,0,N7-O8,228933.742747,405592014686059.875000
Nd143_rminus,60,143,rminus,0,N7-O9,229721.995496,11472528290405656.000000
Nd143_rminus,60,143,rminus,0,O8-P10,124916.458376,4353275146445663.000000
Nd143_rminus,60,143,rminus,0,O9-P10,124128.205627,97654336635425.187500
Nd143_rminus,60,143,rminus,0,O9-P11,124430.734524,4428077500727853.500000
Nd143_rminus,60,143,rminus,0,P10-Q12,75059.283259,1967559699108013.750000
Nd143_rminus,60,143,rminus,0,P11-Q12,74756.754361,29996611240588.570312
Nd143_rminus,60,143,rminus,0,P11-Q13,74892.395665,1991439211584220.500000
Nd143_rminus,60,143,rminus,0,Q12-R14,48616.896785,991306866431542.000000
Nd143_rminus,60,143,rminus,0,Q13-R14,48481.255481,10941060460085.626953
Nd143_rminus,60,143,rminus,0,Q13-R15,48549.261518,1000270705092400.875000
Nd143_grid0,60,143,grid,0,K1-L2,4263475.248086,857802233017228672.000000
Nd143_grid0,60,143,grid,0,K1-L3,4344912.264008,894098924516688640.000000
Nd143_grid0,60,143,grid,0,L2-M4,1471472.656485,150994031508907712.000000
Nd143_grid0,60,143,grid,0,L3-M4,1390035.640563,27971420062358452.000000
Nd143_grid0,60,143,grid,0,L3-M5,1402433.280775,170723796597924384.000000
Nd143_grid0,60,143,grid,0,M4-N6,508567.207667,35598540264612012.000000
Nd143_grid0,60,143,grid,0,M5-N6,496169.567455,2448962551155394.000000
Nd143_grid0,60,143,grid,0,M5-N7,498759.885863,37239382120478680.000000
Nd143_grid0,60,143,grid,0,N6-O8,231524.064718,11178344375322084.000000
Nd143_grid0,60,143,grid,0,N7-O8,228933.746310,405592011281460.437500
Nd143_grid0,60,143,grid,0,N7-O9,229721.999085,11472528476337646.000000
Nd143_grid0,60,143,grid,0,O8-P10,124916.459785,4353275180480374.000000
Nd143_grid0,60,143,grid,0,O9-P10,124128.207009,97654335984488.109375
Nd143_grid0,60,143,grid,0,O9-P11,124430.735916,4428078059177286.500000
Nd143_grid0,60,143,grid,0,P10-Q12,75059.283972,1967559713973939.250000
Nd143_grid0,60,143,grid,0,P11-Q12,74756.755065,29996614386707.519531
Nd143_grid0,60,143,grid,0,P11-Q13,74892.396373,1991439203885196.250000
Nd143_grid0,60,143,grid,0,Q12-R14,48616.897218,991306875869789.500000
Nd143_grid0,60,143,grid,0,Q13-R14,48481.255910,10941060486771.550781
Nd143_grid0,60,143,grid,0,Q13-R15,48549.261940,1000270714569802.875000
Nd143_grid1,60,143,grid,1,K1-L2,4263596.572687,857838618840593536.000000
Nd143_grid1,60,143,grid,1,K1-L3,4345036.818959,894135479342643072.000000
Nd143_grid1,60,143,grid,1,L2-M4,1471483.623246,150995115354127872.000000
Nd143_grid1,60,143,grid,1,L3-M4,1390043.376974,27971581675185160.000000
Nd143_grid1,60,143,grid,1,L3-M5,1402441.071524,170724756487296352.000000
Nd143_grid1,60,143,grid,1,M4-N6,508567.724739,35598605130673236.000000
Nd143_grid1,60,143,grid,1,M5-N6,496170.030188,2448966826978081.000000
Nd143_grid1,60,143,grid,1,M5-N7,498760.353196,37239450081105112.000000
Nd143_grid1,60,143,grid,1,N6-O8,231524.259538,11178363448245092.000000
Nd143_grid1,60,143,grid,1,N7-O8,228933.936531,405592700614303.750000
Nd143_grid1,60,143,grid,1,N7-O9,229722.190623,11472546397395090.000000
Nd143_grid1,60,143,grid,1,O8-P10,124916.556602,4353282287187468.500000
Nd143_grid1,60,143,grid,1,O9-P10,124128.302510,97654484865499.000000
Nd143_grid1,60,143,grid,1,O9-P11,124430.831918,4428084240755806.000000
Nd143_grid1,60,143,grid,1,P10-Q12,75059.335857,1967562250932492.750000
Nd143_grid1,60,143,grid,1,P11-Q12,74756.806449,29996653374400.238281
Nd143_grid1,60,143,grid,1,P11-Q13,74892.447972,1991441953955897.000000
Nd143_grid1,60,143,grid,1,Q12-R14,48616.926035,991307979021516.875000
Nd143_grid1,60,143,grid,1,Q13-R14,48481.284513,10941073948429.949219
Nd143_grid1,60,143,grid,1,Q13-R15,48549.290657,1000271818292980.500000
Nd143_grid2,60,143,grid,2,K1-L2,4263625.570686,857847373660502656.000000
Nd143_grid2,60,143,grid,2,K1-L3,4345066.609582,894144426983110912.000000
Nd143_grid2,60,143,grid,2,L2-M4,1471486.512915,150995410008485472.000000
Nd143_grid2,60,143,grid,2,L3-M4,1390045.474020,27971629783091840.000000
Nd143_grid2,60,143,grid,2,L3-M5,1402443.184805,170725022692718688.000000
Nd143_grid2,60,143,grid,2,M4-N6,508567.901356,35598627186491708.000000
Nd143_grid2,60,143,grid,2,M5-N6,496170.190571,2448968381411853.500000
Nd143_grid2,60,143,grid,2,M5-N7,498760.515145,37239469197891744.000000
Nd143_grid2,60,143,grid,2,N6-O8,231524.327865,11178369363158100.000000
Nd143_grid2,60,143,grid,2,N7-O8,228934.003290,405592985492624.937500
Nd143_grid2,60,143,grid,2,N7-O9,229722.257823,11472553682694286.000000
Nd143_grid2,60,143,grid,2,O8-P10,124916.590556,4353283896347564.500000
Nd143_grid2,60,143,grid,2,O9-P10,124128.336023,97654535568328.437500
Nd143_grid2,60,143,grid,2,O9-P11,124430.865583,4428086330883257.500000
Nd143_grid2,60,143,grid,2,P10-Q12,75059.354059,1967563251057537.500000
Nd143_grid2,60,143,grid,2,P11-Q12,74756.824498,29996665751005.218750
Nd143_grid2,60,143,grid,2,P11-Q13,74892.466082,1991442959544013.500000
Nd143_grid2,60,143,grid,2,Q12-R14,48616.936190,991308380475715.500000
Nd143_grid2,60,143,grid,2,Q13-R14,48481.294607,10941077790966.578125
Nd143_grid2,60,143,grid,2,Q13-R15,48549.300780,1000272146191840.250000
Nd144_rminus,60,144,rminus,0,K1-L2,4255764.984804,855622643027741952.000000
Nd144_rminus,60,144,rminus,0,K1-L3,4337016.756702,891912383612703616.000000
Nd144_rminus,60,144,rminus,0,L2-M4,1470985.783379,150953475119627328.000000
Nd144_rminus,60,144,rminus,0,L3-M4,1389734.011481,27966127302016664.000000
Nd144_rminus,60,144,rminus,0,L3-M5,1402130.210503,170693345503022336.000000
Nd144_rminus,60,144,rminus,0,M4-N6,508567.227503,35598591585702284.000000
Nd144_rminus,60,144,rminus,0,M5-N6,496171.028481,2448970800882033.500000
Nd144_rminus,60,144,rminus,0,M5-N7,498761.359349,37239519905184856.000000
Nd144_rminus,60,144,rminus,0,N6-O8,231525.361956,11178408359887032.000000
Nd144_rminus,60,144,rminus,0,N7-O8,228935.031089,405594397198395.375000
Nd144_rminus,60,144,rminus,0,N7-O9,229723.288330,11472594563578830.000000
Nd144_rminus,60,144,rminus,0,O8-P10,124917.157725,4353300261524383.500000
Nd144_rminus,60,144,rminus,0,O9-P10,124128.900484,97654908044406.484375
Nd144_rminus,60,144,rminus,0,O9-P11,124431.431116,4428102591172554.500000
Nd144_rminus,60,144,rminus,0,P10-Q12,75059.702417,1967570821702960.750000
Nd144_rminus,60,144,rminus,0,P11-Q12,74757.171784,29996779833281.261719
Nd144_rminus,60,144,rminus,0,P11-Q13,74892.813850,1991450496959735.750000
Nd144_rminus,60,144,rminus,0,Q12-R14,48617.168023,991312441733141.500000
Nd144_rminus,60,144,rminus,0,Q13-R14,48481.525957,10941123209638.054688
Nd144_rminus,60,144,rminus,0,Q13-R15,48549.532375,1000276333156482.750000
Nd144_grid0,60,144,grid,0,K1-L2,4254278.681399,855202775013750144.000000
Nd144_grid0,60,144,grid,0,K1-L3,4335494.743636,891491003918288256.000000
Nd144_grid0,60,144,grid,0,L2-M4,1470890.390959,150945494618901920.000000
Nd144_grid0,60,144,grid,0,L3-M4,1389674.328722,27965076878053600.000000
Nd144_grid0,60,144,grid,0,L3-M5,1402070.236085,170687299511858400.000000
Nd144_grid0,60,144,grid,0,M4-N6,508566.687449,35598565400435172.000000
Nd144_grid0,60,144,grid,0,M5-N6,496170.780086,2448969919318550.000000
Nd144_grid0,60,144,grid,0,M5-N7,498761.110506,37239508060528912.000000
Nd144_grid0,60,144,grid,0,N6-O8,231525.365175,11178408734704830.000000
Nd144_grid0,60,144,grid,0,N7-O8,228935.034755,405594393265978.625000
Nd144_grid0,60,144,grid,0,N7-O9,229723.292023,11472594756425522.000000
Nd144_grid0,60,144,grid,0,O8-P10,124917.159229,4353300298454311.500000
Nd144_grid0,60,144,grid,0,O9-P10,124128.901960,97654907342661.281250
Nd144_grid0,60,144,grid,0,O9-P11,124431.432602,4428102649742803.500000
Nd144_grid0,60,144,grid,0,P10-Q12,75059.703115,1967570834557174.250000
Nd144_grid0,60,144,grid,0,P11-Q12,74757.172473,29996779714224.800781
Nd144_grid0,60,144,grid,0,P11-Q13,74892.814542,1991450515568087.750000
Nd144_grid0,60,144,grid,0,Q12-R14,48617.168443,991312450743771.250000
Nd144_grid0,60,144,grid,0,Q13-R14,48481.526373,10941123225005.765625
Nd144_grid0,60,144,grid,0,Q13-R15,48549.532793,1000276344074745.125000
Nd144_grid1,60,144,grid,1,K1-L2,4254399.182285,855238860253501568.000000
Nd144_grid1,60,144,grid,1,K1-L3,4335618.458061,891527395067436672.000000
Nd144_grid1,60,144,grid,1,L2-M4,1470901.357002,150946571876984736.000000
Nd144_grid1,60,144,grid,1,L3-M4,1389682.081225,27965244223677060.000000
Nd144_grid1,60,144,grid,1,L3-M5,1402078.043152,170688250843196544.000000
Nd144_grid1,60,144,grid,1,M4-N6,508567.205121,35598625685384032.000000
Nd144_grid1,60,144,grid,1,M5-N6,496171.243195,2448974482760201.500000
Nd144_grid1,60,144,grid,1,M5-N7,498761.578215,37239570630235504.000000
Nd144_grid1,60,144,grid,1,N6-O8,231525.559971,11178427789752354.000000
Nd144_grid1,60,144,grid,1,N7-O8,228935.224950,405595042478780.750000
Nd144_grid1,60,144,grid,1,N7-O9,229723.483560,11472612900499056.000000
Nd144_grid1,60,144,grid,1,O8-P10,124917.256077,4353306389819335.000000
Nd144_grid1,60,144,grid,1,O9-P10,124128.997467,97655045123145.625000
Nd144_grid1,60,144,grid,1,O9-P11,124431.528595,4428109335037267.500000
Nd144_grid1,60,144,grid,1,P10-Q12,75059.754991,1967573381595614.750000
Nd144_grid1,60,144,grid,1,P11-Q12,74757.223863,29996820328381.277344
Nd144_grid1,60,144,grid,1,P11-Q13,74892.866146,1991453251758134.500000
Nd144_grid1,60,144,grid,1,Q12-R14,48617.197260,991313626418703.500000
Nd144_grid1,60,144,grid,1,Q13-R14,48481.554977,10941135099492.958984
Nd144_grid1,60,144,grid,1,Q13-R15,48549.561507,1000277446716898.375000
Nd144_grid2,60,144,grid,2,K1-L2,4254427.992510,855247601078139264.000000
