run,Z,A,kind,level,status,rc,err_bytes,wall_s,input_sha256
Si28_rminus,14,28,rminus,0,RAN,0,0,1.209,9ea014bfd15878b4e6649c4a7b4b65c0c47a9cb77d7668e66c171aad2ef75f39
Si28_grid0,14,28,grid,0,RAN,0,0,1.213,c78a1144b776a1954849931cc707312fb4e919d8b38f151da9c580116eb63ca5
Si28_grid1,14,28,grid,1,RAN,0,0,5.702,e0dcefb0da1cfbeef9c7fe7c4975943812a420cd512a85c4baf332e21cfe293f
Si28_grid2,14,28,grid,2,RAN,0,0,23.349,58ee5959bced11fdad62a0f08443d05e614ed13320dc46be2cca5807f70278db
Si29_rminus,14,29,rminus,0,RAN,0,0,1.130,a6c272a9cfb5832ebfc4c91d6b07a695a4634698702b0e76aba5a5a5f14c8a55
Si29_grid0,14,29,grid,0,RAN,0,0,1.183,fa1970fe3bfbde5c4caa3680aa7b45b3126693d873d0ccfc50991d1bf7c26d9e
Si29_grid1,14,29,grid,1,RAN,0,0,4.949,7c043c9621f3ec6b9f1ae289836437ee78b29b894607aa60526b996520ab2967
Si29_grid2,14,29,grid,2,RAN,0,0,23.620,e539ae2ead48931a07ee81c04bd051e0874c78277be7229b1a9e45f950559b95
Si30_rminus,14,30,rminus,0,RAN,0,0,1.081,f56ff46e29771619510e5074b7679d5ef11265cf3c3b7f87aa18c4e0cd5dd2c7
Si30_grid0,14,30,grid,0,RAN,0,0,1.178,4260d0e3e10f1e5c284f59e8182d681aa46cbc391b145d10cc3ea192f9b4971f
Si30_grid1,14,30,grid,1,RAN,0,0,5.413,8e316ae4adb943f550728451ed7c714c2eb83d520ff4a616209bfa462eec214d
Si30_grid2,14,30,grid,2,RAN,0,0,21.619,2ef30fe236dca2b34ab56578636e503c4c0b45b82077fe6c4db78b5820170929
P31_rminus,15,31,rminus,0,RAN,0,0,1.256,e5e182683ef16b2e1bc8a1fb5f8833a9e91d5ba0ed89e3194e3f99143f2f121b
P31_grid0,15,31,grid,0,RAN,0,0,1.269,40b1823678c89cfd23aff522534e124517bf3d2ab510b01240d05b395af7daef
P31_grid1,15,31,grid,1,RAN,0,0,5.267,ff587665911ae45a95612280f07205951721d58861919a4f4821ecda965babcb
P31_grid2,15,31,grid,2,RAN,0,0,22.224,0ec4fa2220612d54d772c5054c567f23378bf00252441ade11c965ea23295b56
S32_rminus,16,32,rminus,0,RAN,0,0,1.163,044ce46b08d7a2855e2e78bbda0b43b4d651ba70ade52964ba87358cf5927819
S32_grid0,16,32,grid,0,RAN,0,0,1.242,6e875eec9419403585284cb485ab560a0073ba28e879653f477ab014d5bd0931
S32_grid1,16,32,grid,1,RAN,0,0,6.146,6da0292370f517d48a6da156de83c48a7bf8edb5e543a707db06fe29800d7447
S32_grid2,16,32,grid,2,RAN,0,0,22.644,dafbc67ff6dce0f1b5dce65c367a406c52763eca5946531b08910d4f38adfd49
S34_rminus,16,34,rminus,0,RAN,0,0,1.194,d852dcf32d489d48fd137c710f11f82c38323b89e3ce488ec7ff7cfc20020f50
S34_grid0,16,34,grid,0,RAN,0,0,1.255,79e6aa6c709428796f0cb6d5b1afe337a0d4fbdfcb45dfadf8fde507ed457e85
S34_grid1,16,34,grid,1,RAN,0,0,5.535,fdba0b79e5108e81f035f0ceb790b784f0b217f6cc5542fff0ceb94872fc9137
S34_grid2,16,34,grid,2,RAN,0,0,23.506,85cfcf9b0d11fcbe920cff0bfdf2a585eaed073bbc88afc9e71504f5f38d6f15
S36_rminus,16,36,rminus,0,RAN,0,0,1.207,ec80faedb98e6bd05246798e30bddc486573e072c2ca120e67f7e7adc68267ad
S36_grid0,16,36,grid,0,RAN,0,0,1.232,9f703aae95d09894613cffed7a0f2432f2ae2f7b479f7f2a8cb751d3f24d45a2
S36_grid1,16,36,grid,1,RAN,0,0,5.569,8e7a595293efe34a31f8248f40c55ff5ba0715d641e553a73dc9b8e8eef8381d
S36_grid2,16,36,grid,2,RAN,0,0,23.144,c474dc1b3a73f2058c053a9611726c57eb7579b164193a6bc10eb45ca583f303
Cl35_rminus,17,35,rminus,0,RAN,0,0,1.309,fb0756e7d690485ca1c85adaef32fb0f746ea8d97bbb99bfa00072cab0064641
Cl35_grid0,17,35,grid,0,RAN,0,0,1.399,25cbe478768fbfe2898dc8d369cf66b5527acc17ae377b6e2bd18748ed38febd
Cl35_grid1,17,35,grid,1,RAN,0,0,5.277,a3394b948b851212f09640f006cefb17bd278d2b3cf3498cf21b1f70a2be7ca4
Cl35_grid2,17,35,grid,2,RAN,0,0,23.388,2438a0b1c448dc05157fef675dec5ae9db1b3052c557746e89dbeb50fe5d0b73
Cl37_rminus,17,37,rminus,0,RAN,0,0,1.302,d0e7c8ab9dea02ad16b53eea59dd64976390f922d5179ef23a87e5f146cb40a0
Cl37_grid0,17,37,grid,0,RAN,0,0,1.358,e0a8dece97d504975259d130923ff937a12e22321d1f0cfc8ecfe7bfa42798b9
Cl37_grid1,17,37,grid,1,RAN,0,0,5.522,6128cb0f7751dbdda006f9b5e684628b603cfc6cc8f8bac8babc6747e215907b
Cl37_grid2,17,37,grid,2,RAN,0,0,23.398,a762b64c0667ed41741bb9502865ae94d1e82333685b6ac6d276e47e3bfedcd0
Ar32_rminus,18,32,rminus,0,RAN,0,0,1.302,8fb3757d7a75d36f3fae4d5dd326b64404b70be0cf9f0abc38f8b6a29aea91bd
Ar32_grid0,18,32,grid,0,RAN,0,0,1.245,0571b59a1cc454e04659ed384f9baa40755d3f522fe618bf05694c899d3c5168
Ar32_grid1,18,32,grid,1,RAN,0,0,5.636,6809f57355ca89a6997fa83df55b1f007b04a05aa44cc0bba087b930076a1365
Ar32_grid2,18,32,grid,2,RAN,0,0,23.894,3e091dbc76da80aa1ddbf55115aed1c6401048f2df1f1e164962a976b7d964a6
Ar33_rminus,18,33,rminus,0,RAN,0,0,1.329,6d07b15a36ddb212af2146082e88b17c7a5fb03b12d21c50a0e929c11a9a1a58
Ar33_grid0,18,33,grid,0,RAN,0,0,1.252,56c5026c119f41191fa2a2248dddb8d27415bed6592fc52be76cc271f43c8df4
Ar33_grid1,18,33,grid,1,RAN,0,0,5.674,737315e5ce3993cb22203918358298e9ba9a25b84961c213735ffe0ea1253fdb
Ar33_grid2,18,33,grid,2,RAN,0,0,23.872,c7dbad2542ff03ea78cab51da3e6fd882e6831891072f5bf0be9e4d832ba8ef6
Ar34_rminus,18,34,rminus,0,RAN,0,0,1.349,8c68943c37576e40864d64133b3096ea96e2dcd4d44c9b059743a1f48685db8c
Ar34_grid0,18,34,grid,0,RAN,0,0,1.450,ae1571c6a9673545dfdaf8a0fb256c8d8a6c188ec4be78706a147eb81276d472
Ar34_grid1,18,34,grid,1,RAN,0,0,5.918,800ba49060ae6241d5cf3b8e402c46108c861795c206bc5cb3b3eb951b6bbf16
Ar34_grid2,18,34,grid,2,RAN,0,0,22.430,d13c84a4c70542b5eb6baeec73c1e12adc2a5c98d0fb940ca4866624dab05d79
Ar35_rminus,18,35,rminus,0,RAN,0,0,1.345,33f30f80966b58854b6d04b88d18cea2388765ba169fbbdd7f7abcb1ab4847b3
Ar35_grid0,18,35,grid,0,RAN,0,0,1.375,85c185e3b9fa4eb9500923f561b5273c2aa9b25b8acf3268fd6bb0c53c11c33b
Ar35_grid1,18,35,grid,1,RAN,0,0,5.734,7b77c94ea783dc17cdb87ad7eb2c44a9df65d84861757a75ef15d6cdec8c9b99
Ar35_grid2,18,35,grid,2,RAN,0,0,23.499,579799ad75a6af86283f798247620d18b2860683d5f00146e65baa1fb91d9734
Ar36_rminus,18,36,rminus,0,RAN,0,0,1.313,c337aa94904a1d1f021149ca61b35491ba9065b7d0e35eda747730ff5d3c164a
Ar36_grid0,18,36,grid,0,RAN,0,0,1.305,55a62e867c5f15bc83c3b4996d89ced0c5f154b269166a6c8ce860773f8ca2c9
Ar36_grid1,18,36,grid,1,RAN,0,0,5.416,fa0e61bc0251243a0458b6956f56f608652a1ae99f7d5469352c7b4ee8637919
Ar36_grid2,18,36,grid,2,RAN,0,0,23.206,934c595930d47a4201242d0ebedc62cffb343c093ee9860e5d1d9efdaa403774
Ar37_rminus,18,37,rminus,0,RAN,0,0,1.251,e41d9328d04314ae160f1cfdd8fa2010a342ee068f15120a50f9efcce0281d23
Ar37_grid0,18,37,grid,0,RAN,0,0,1.500,3d8716c304bf1ef3c5e746456df5064776886c5bad67b42e575f5622f4dae0a1
Ar37_grid1,18,37,grid,1,RAN,0,0,5.731,43b28c44b582573908beb1e93c3b0c122691d629bcca1e31f8cceb391e3bcb66
Ar37_grid2,18,37,grid,2,RAN,0,0,24.886,678d9d4931ad4edce857d89009f8c584cd47892175e4fd5cd3dc6d2d98d61913
Ar38_rminus,18,38,rminus,0,RAN,0,0,1.307,41a5450b4a72afef0588b997e31d8374142ca6f72625db76c609ef53aa94823c
Ar38_grid0,18,38,grid,0,RAN,0,0,1.247,34a2ea532ad77d9a91264d940935d639e067bfbcfc34e5ff1ba44414c9461f53
Ar38_grid1,18,38,grid,1,RAN,0,0,5.761,6e4ce5dbaef6a4170e5cb4db3307ef1fd8453f21a8da0b2ce7bec8e333523521
Ar38_grid2,18,38,grid,2,RAN,0,0,23.965,5644f19919b4a221709b594c434e1142ea49dbf0c3e89d64d1b81c736308e598
Ar39_rminus,18,39,rminus,0,RAN,0,0,1.400,4a0cfac4aafc7e1527bd333cde319589ff372bc07d763ba3a10b744bd8663066
Ar39_grid0,18,39,grid,0,RAN,0,0,1.205,26e16f2661a1164ae1961b18fff53c64c22cb93456268d34c5ecf22b10aa1d36
Ar39_grid1,18,39,grid,1,RAN,0,0,6.080,24142cc8b94e35a2e12162d2f002bf796c11242172dbbad3510e1bb137a0adf9
Ar39_grid2,18,39,grid,2,RAN,0,0,26.162,669a7bf6eef59099ab2083548f7d087b36ec6e7944fcb162b9c3c81424ac9ca0
Ar40_rminus,18,40,rminus,0,RAN,0,0,1.218,1b5db695f605583087fe3f6700995d450d6db67bc4ade6b7f2610a55964afa48
Ar40_grid0,18,40,grid,0,RAN,0,0,1.317,9eab0ae9dfea4848e43e190fe1745beca629d6a7b94c258eff192a0825b782d7
Ar40_grid1,18,40,grid,1,RAN,0,0,5.514,cb3561c2c3b27b5ea7d82465d96bcde16b2273d8f78a77f8c2ddf9cb64d92373
Ar40_grid2,18,40,grid,2,RAN,0,0,23.915,7c168963e10fbac446a812dbf864d5cb2db8950b6e73a6a81c70ea051e5cd56d
Ar41_rminus,18,41,rminus,0,RAN,0,0,1.291,73b5c56c428c640fdd4cf8f0bdc6bcb7d02e16cd9ee9339b7a133c6193599291
Ar41_grid0,18,41,grid,0,RAN,0,0,1.339,9c410772792614f8378d624797a9ee22fdec7123eae47c8cb1c8800a74d9cd9f
Ar41_grid1,18,41,grid,1,RAN,0,0,5.545,cc1811c40ff9b2a55c82fd10ea8621f5895ac590c5b494c6085f68f9153bb64f
Ar41_grid2,18,41,grid,2,RAN,0,0,25.860,79a442b8b9aa5e8dd1cff3969afac6d9d39e2c7d4109659297d792b42bcb9db7
Ar42_rminus,18,42,rminus,0,RAN,0,0,1.283,741b06d4766a37a6200fe9f4d5d6094c992ebc3446d8248a89954929306fded3
Ar42_grid0,18,42,grid,0,RAN,0,0,1.433,c70c980669dabe967f4917d69ae9ef9417b0dd5d033aff2b758ed6a36cea67c0
Ar42_grid1,18,42,grid,1,RAN,0,0,5.929,5b96c29b00a1507b184ea8e7bf1f2f8cd5d28b2e2578943222fcb9d7c5862523
Ar42_grid2,18,42,grid,2,RAN,0,0,23.051,d793d61c71288f455832e587ac003344a1c5dbaa4bc6a349f073b93f7be231ca
Ar43_rminus,18,43,rminus,0,RAN,0,0,1.246,44490f53648207aa7977752bd3e99675c00dcfae2d22dcf4928b8cbce0ec6ff8
Ar43_grid0,18,43,grid,0,RAN,0,0,1.299,8c5456b07fe97b02f6999b2afe5a6c28cdf6fe551654d0d34ff0b1c7da587444
Ar43_grid1,18,43,grid,1,RAN,0,0,5.832,a9ae34b53faff372da03fac71ed6b5c808b0064caef6183bd5d77eaabbf1b0ea
Ar43_grid2,18,43,grid,2,RAN,0,0,24.004,f923b01d27a7924a24470e5c093557063cfbc7f6d3c4989f7385a236680aecc4
Ar44_rminus,18,44,rminus,0,RAN,0,0,1.351,41f02886b44b5ea3bc6db596a45aa27cd3b074347a79752f5f3a990244509c15
Ar44_grid0,18,44,grid,0,RAN,0,0,1.356,5b3f3097d9cf39013ca005742d9288cf978c005d1ae1c00fdda015a9e9442223
Ar44_grid1,18,44,grid,1,RAN,0,0,5.440,4894fe12e1c961b806768204dfbd692ebd640602ac1f6cb8fecfa2ee91486d78
Ar44_grid2,18,44,grid,2,RAN,0,0,24.103,26a99228b9cdbf3ae51f6af41f1cb66df598d926ed85d600ce99d53435802628
Ar46_rminus,18,46,rminus,0,RAN,0,0,1.276,8aba27899f88d22663f63bc05f6860814fae1fa2901ac14b1534c6103b7d9f38
Ar46_grid0,18,46,grid,0,RAN,0,0,1.353,ef0d9aaca2c7ac3e47469b9d28feaa3997b2c59b4ffcf60de349e4edaee79e32
Ar46_grid1,18,46,grid,1,RAN,0,0,5.804,4bd5cf2c16b06ea992f316196fb8b7e0bb4e4e7993849883c62f8b251de3a237
Ar46_grid2,18,46,grid,2,RAN,0,0,23.475,6adba96736538f6dfbdc666b199c0315e75e55c2e5d82f7a6baa9516156e3697
K38_rminus,19,38,rminus,0,RAN,0,0,1.243,1c764343f42ee6855c847699d64ddadee939bc3b2af0352b2e30b39e77ebf19b
K38_grid0,19,38,grid,0,RAN,0,0,1.425,258f2206604f75cc89ac513381eac9789493a21390d6f47205276dcc9aac822a
K38_grid1,19,38,grid,1,RAN,0,0,5.699,993acbb2bbb1f0701011113689a747871226697a8a95829d104ff11b0a2e2b9c
K38_grid2,19,38,grid,2,RAN,0,0,24.506,8483396e5a2b538b9e22a616a76442e6e4eae7de8d24430533f5ab43e3c8c758
K39_rminus,19,39,rminus,0,RAN,0,0,1.291,04db7c0feccb9ae3d78f5e11c073e0fa55c1a23ae313091cb33f96b5df659421
K39_grid0,19,39,grid,0,RAN,0,0,1.384,351bfe4942708264930715d85c88aa56611b4d5423eb92b92ebfa8a27388b066
K39_grid1,19,39,grid,1,RAN,0,0,5.695,2e9995739d6afa38aca52256e17ef272b4d2d443643a4e37adc48b8dfb997603
K39_grid2,19,39,grid,2,RAN,0,0,23.948,bc2ddb9de8d7ec74fa5ceb081f77c1ec3c67022ba4a4c9749d17a311836c89c8
K40_rminus,19,40,rminus,0,RAN,0,0,1.353,ec62ad7852d157b220779d4fb7591ff8e83f54f10a5a69b9bb18e453c1aa8c08
K40_grid0,19,40,grid,0,RAN,0,0,1.340,c33955b6385c45eb445641d1dfcac5861799c425ccd5e8e75c3a8a7ec31874b4
K40_grid1,19,40,grid,1,RAN,0,0,5.808,2978c455bed70625c1c21b0e8aa57f9c5e5e084e6bce10353c08929284688473
K40_grid2,19,40,grid,2,RAN,0,0,22.804,26d90b24511238ca1ff266734ba6b25bc7b8e0ffeb26f5c6c182339716de9c31
K41_rminus,19,41,rminus,0,RAN,0,0,1.327,8963198b417a73219f220519f8334b3c470dfcf86d509ff5e50776b482a22366
K41_grid0,19,41,grid,0,RAN,0,0,1.388,1ff88de7a9677d752087cd5b63d82533a7a52408feb73e93ef147b89196f5231
K41_grid1,19,41,grid,1,RAN,0,0,5.635,0124daface9bd60d554c78736997cd6dde39c27e91e3de4676203b3f49bc9a0e
K41_grid2,19,41,grid,2,RAN,0,0,23.665,31e55ba1583426fef727f5d56393947e89e3be79d5763507deebf3b5c6f73427
K42_rminus,19,42,rminus,0,RAN,0,0,1.359,05968c97ac958ff88e426f3bc15972aedfd3c39c80a7ae0a5402b9f0659a805b
K42_grid0,19,42,grid,0,RAN,0,0,1.382,2c9fd054306a40b4553f1a630238d88019690566fa0f298dab6b88d12e6740fe
K42_grid1,19,42,grid,1,RAN,0,0,5.677,6d832f8a02098fef41b8cb59a1fc01be9f95c86316676bd8fd0526cf2ac046a1
K42_grid2,19,42,grid,2,RAN,0,0,23.905,f10aadca306c2a000706209468a9af5b68c0be779143b7ba922291b6cced182e
K43_rminus,19,43,rminus,0,RAN,0,0,1.318,1b0f680a65e95a6fd19ae6e48117a25977da24f1e0aa9eb968acf7a8488c6d13
K43_grid0,19,43,grid,0,RAN,0,0,1.485,3fe61e7f1c7e16394a97a370de4f2597d50fd99e7d91eadd65c62dbb06843750
K43_grid1,19,43,grid,1,RAN,0,0,5.574,563612791aa9b3855c6970c26b81b781cb6423a24b6ea8362a7eb3845004bb83
K43_grid2,19,43,grid,2,RAN,0,0,25.331,61ad64d686325b7ab7bafbeac7320cf0cb5e9f3542444a78e9512850df27424a
K44_rminus,19,44,rminus,0,RAN,0,0,1.367,5a2743a1a66c70c7df635c9ce4508e6efd7f8a6ba32f47a6f8951c783dec0daf
K44_grid0,19,44,grid,0,RAN,0,0,1.398,da26765bcc43a56ddef8d0ea0e70f45a7067fbe7c7ce42494a53e604061883e8
K44_grid1,19,44,grid,1,RAN,0,0,5.998,f83a899cf7aace59d264102a80157d06f2992d64371ed8a4ae1a76832313dc68
K44_grid2,19,44,grid,2,RAN,0,0,23.710,ab3a7eb07f7311ab858e05273cec19b4df5168575e65aa021b740b9cc4106ca4
K45_rminus,19,45,rminus,0,RAN,0,0,1.357,46143e0f3db3bbaf036b1eaf03fe93a09e09ec5e032ba44310919be5e2282d54
K45_grid0,19,45,grid,0,RAN,0,0,1.384,61597c04349e9558c9c5e1609cec92e8bd2163852d90a8103e7677fe29e65262
K45_grid1,19,45,grid,1,RAN,0,0,5.644,0daa9be76fba100f6a3abd7e20c70fa7166be6e861efbe783e0281993723167d
K45_grid2,19,45,grid,2,RAN,0,0,23.565,34badf4b3e59e98db3e7ab1128e511dee9d7ef5d634a88385a05827c15473201
K46_rminus,19,46,rminus,0,RAN,0,0,1.202,aa50833b488485d912876502815eb17dfa28976c00fbfe72ba9ea096bea22177
K46_grid0,19,46,grid,0,RAN,0,0,1.484,1c157c1bdd631a0810006e11d93b04f3b442a3afd31ac16e26dc647ed411abd7
K46_grid1,19,46,grid,1,RAN,0,0,5.704,19abb98599816cb88de6443324869ee725575ed168190e871afa669b7eff1598
K46_grid2,19,46,grid,2,RAN,0,0,23.852,e1d23c011416e53fd1367e845e296b105b2e230f1081c632dd0422c4f382aa15
K47_rminus,19,47,rminus,0,RAN,0,0,1.282,14d7feef479b36d9aa7e71d6edf4f35649b79900e3cbc3f5e8e8a6610aa5b52a
K47_grid0,19,47,grid,0,RAN,0,0,1.433,f15352d3d45039824e4b0800eaa2be4b2ab86f5c989be19f8dbfa8a1679354aa
K47_grid1,19,47,grid,1,RAN,0,0,5.467,a7c91a616f86a71757b09957af7f4e846cbce38f7e820a56f1aeb5955c956913
K47_grid2,19,47,grid,2,RAN,0,0,24.499,76d7e2dae8cc1d9557449e858a231e7e0fff1c9c7e6768de36d89ac819e99b74
Ca39_rminus,20,39,rminus,0,RAN,0,0,1.393,f11c41355bd882bd1a48edfdb90bf35c6127f1157d8d32216738c7adb53e0aaa
Ca39_grid0,20,39,grid,0,RAN,0,0,1.349,cb9d7d203293eee6055430e03860f41d33ef3864f9e77875dbb82e89e71a13da
Ca39_grid1,20,39,grid,1,RAN,0,0,5.552,e8cde41a54ea9e03164a63b96a152b57aec7bfae9db3e841769676a589a84abd
Ca39_grid2,20,39,grid,2,RAN,0,0,23.336,dc49f58978aec2254df3e87e46542a3535a68b80fdb9b31e62b3b4e47fb5e37e
Ca40_rminus,20,40,rminus,0,RAN,0,0,1.431,9c4eb1c608ef5bbbd62c7e1b7db85585e3e57812440305469d0ea90f324c397d
Ca40_grid0,20,40,grid,0,RAN,0,0,1.414,60341740c74f8513828d959c40f3eee37f9c1d7c0295796c5592f85ee4b69100
Ca40_grid1,20,40,grid,1,RAN,0,0,5.485,e44497f7ceea3e28f68c558372b90ac13a124831877de2e74cb46057ccc23004
Ca40_grid2,20,40,grid,2,RAN,0,0,24.730,cafd824a814d903be2459a8515e899e36671cf8b01e0cb28c237d2e1c50e0db8
Ca41_rminus,20,41,rminus,0,RAN,0,0,1.321,427f350e6dc7da3cd21a4229144ae538e72fc933b2760ad0a4f121eb18f747dc
Ca41_grid0,20,41,grid,0,RAN,0,0,1.287,dfaeab4a79a2f192009977e4a8ca0c74c5d6dc040de2365278425d90b7652860
Ca41_grid1,20,41,grid,1,RAN,0,0,5.592,abc039c4c2289a2994014933d6bcc4400c8f46946e20fe4686aa941542434758
Ca41_grid2,20,41,grid,2,RAN,0,0,26.061,8cec6bf523dfb71c205b4aa686d4bf1e141dfd5b9b9d683d170fd288695571ec
Ca42_rminus,20,42,rminus,0,RAN,0,0,1.311,a4b1faf627ad1f72c83c1e737ae006918dd2aa3e32a1f9cc417ce6cd311f7fa5
Ca42_grid0,20,42,grid,0,RAN,0,0,1.402,fcdd9486b080dec6b5892ede8aeb5fe0ca3ffa8d69803ccc4f20b8855959006e
Ca42_grid1,20,42,grid,1,RAN,0,0,5.402,dd3e1087931717bf6a13fd29a2e4996ec852c747076c6069aad2f7ad1fed79b5
Ca42_grid2,20,42,grid,2,RAN,0,0,24.205,8086d2e1bb47490096b59e93037f7cc1afe4be42c0f63b580d95affb8d5eab3b
Ca43_rminus,20,43,rminus,0,RAN,0,0,1.368,c9b37176f645ebc8bb31df0e5cf695cd4ae2b5c67236bd5240953db6eaf928dc
Ca43_grid0,20,43,grid,0,RAN,0,0,1.359,36125683929c021b2844e3df205ff058e1f79045e6a37ac0dfbc5d6978e20ec7
Ca43_grid1,20,43,grid,1,RAN,0,0,5.458,bac70955faec326544432e222e0a7726be5292b131d60445827667eeee47c583
Ca43_grid2,20,43,grid,2,RAN,0,0,23.062,0e85d55079f7ff62c9e13a0e5ec5771d60592c9de927a843bf8a9f9a2ac062aa
Ca44_rminus,20,44,rminus,0,RAN,0,0,1.360,2ec51ddc7f29cb73f5213ee667852c5d2278ece7cdd390ea5778b7c500020b4d
Ca44_grid0,20,44,grid,0,RAN,0,0,1.437,e15947b95e84661076097db10b456057aeef5df33dccf3c6449172cc2e2af68e
Ca44_grid1,20,44,grid,1,RAN,0,0,5.597,1fd7feeb428af0ecd8be72e2a4decf6b0964f1eeaa5be910d7311a7a25bbf215
Ca44_grid2,20,44,grid,2,RAN,0,0,23.995,2f215fc1e4d7255b4f8f9d105417a4f48195aab77b43c89dbcf1b83f250ed3fe
Ca45_rminus,20,45,rminus,0,RAN,0,0,1.386,f9493bc2149d4782492ddecd37a386cf483b43996f23f76c596bdc43a6ae4fc3
Ca45_grid0,20,45,grid,0,RAN,0,0,1.393,f6a9f2bb11f1777d8ae455716a74a56bf3bd33506cc18acab3a9651145052739
Ca45_grid1,20,45,grid,1,RAN,0,0,5.734,57071ec0b79e2401d206f5315150092a33d0c741ab9963cc839443f57fa3eb1b
Ca45_grid2,20,45,grid,2,RAN,0,0,23.922,1468fdeac0457b877cd90f7786e77ebb839c57091979a54ecb90384799f3669f
Ca46_rminus,20,46,rminus,0,RAN,0,0,1.365,a42d45d21b8211357ab476d8e478382bcc0d442820d23da0210d99ad85c2baad
Ca46_grid0,20,46,grid,0,RAN,0,0,1.460,e241b961fb93368670a507e814c602097b3e2bf5410418ed1e9c43de3e48a475
Ca46_grid1,20,46,grid,1,RAN,0,0,5.426,e17fbe62fbb5e9827a607fd6a3252ca5e28706fd3c7fa8a7fa79b55cb64b3761
Ca46_grid2,20,46,grid,2,RAN,0,0,24.099,3ef9e33fdbdb66c6f444c83fc9cdd20088710da6422fca534bc71e7e42ea52dd
Ca47_rminus,20,47,rminus,0,RAN,0,0,1.349,9fb2df0b690e5eec088ca3b7687657f769cee545167b64fc497141c3689148b8
Ca47_grid0,20,47,grid,0,RAN,0,0,1.422,db66efeaef3b187c70be5b80787ae154728cb36efd6969c5636b0b7cb27f605c
Ca47_grid1,20,47,grid,1,RAN,0,0,5.341,e83d0bd95cf8500b8e25eb7e13f22fde26c53a13c2404a286bc48daf4c8f9397
Ca47_grid2,20,47,grid,2,RAN,0,0,24.062,df8c0a1c7ab5792fdc50239ca0491c95c35424866e9322e3aeb3f2d7eab1d0e4
Ca48_rminus,20,48,rminus,0,RAN,0,0,1.388,fb87d1f436bbff9e4d0543e46746e2f34f3799bc8b4b648ff67d908a8eadd514
Ca48_grid0,20,48,grid,0,RAN,0,0,1.418,33faf053a2f7ffc0b7dbc456fce3f2b0023237dc18806efa030a5574960f1734
Ca48_grid1,20,48,grid,1,RAN,0,0,5.566,453c93982a4327b98c38d4c0a27b82f03fa6ee2b3708fae1a30c65bc0ce0f780
Ca48_grid2,20,48,grid,2,RAN,0,0,23.140,5bfa5331f1ba32d39ecbd6046784925ce88361e06fa8a973cb29eecbb4b705ca
Ca50_rminus,20,50,rminus,0,RAN,0,0,1.320,0c97fffb2e77f252629c47b83d9d34ba6715fa60435d56b409bcaa1147992cca
Ca50_grid0,20,50,grid,0,RAN,0,0,1.404,2be222e63e22f38fcdaa3070b60e945069ba7b2ae0c83ab77c3ec95c6bf53d69
Ca50_grid1,20,50,grid,1,RAN,0,0,5.957,782ea03c56966a40b5180f32e30c412ae093cbc4fa9a47073eac889f69e8c1f4
Ca50_grid2,20,50,grid,2,RAN,0,0,26.091,12fda51622a5db753c3bc1159c42e288225645054bbc298f4edce2165315c6b7
Sc42_rminus,21,42,rminus,0,RAN,0,0,1.314,692887941b8fda3065e3cdea07ac1e7ad99eb4e11c464cae6e00db037038642f
Sc42_grid0,21,42,grid,0,RAN,0,0,1.403,e52121c28beb50791a1ac84d8e4049ce91dfcf4af2fa50161c853bcfba517485
Sc42_grid1,21,42,grid,1,RAN,0,0,5.529,355d8fbb848f1fa7188bde1f79d508534cac92e4502a5a9a739a119f2ec0c455
Sc42_grid2,21,42,grid,2,RAN,0,0,26.359,c31bb26646c440d1a49cd64a11d203b7f53b59b7f870cf4d053430df11a2a4e9
Sc43_rminus,21,43,rminus,0,RAN,0,0,1.261,60d63eeb89827e66648e9de2cf11d3b97d99b53a3c6401babe4bd67199bbd6fb
Sc43_grid0,21,43,grid,0,RAN,0,0,1.282,c23493d480ede3cb80248defc6bcf68545409fe4ad784af4653ca688266b3630
Sc43_grid1,21,43,grid,1,RAN,0,0,6.206,f17ef9c384c9e03400014112adf126d184f59440c2388549fd6bc728ce8fb1f0
Sc43_grid2,21,43,grid,2,RAN,0,0,23.869,a0f536a7f7dd1f7a6df9d8afb9a270fb185ed0d1cc27ae5fc1da1976d52f89e4
Sc44_rminus,21,44,rminus,0,RAN,0,0,1.398,babb1b91c029ad9fc09de87890341ff45b886d21ea33fde20f48e42b3a2d6481
Sc44_grid0,21,44,grid,0,RAN,0,0,1.225,69cc6c15c898732d87ffec171b12e11bfb4ef282bef1215a158d8699ae953c59
Sc44_grid1,21,44,grid,1,RAN,0,0,5.554,3c474420a848b00a10b536487ddc4cc22f2693fad9cf1559fe694363a8f93875
Sc44_grid2,21,44,grid,2,RAN,0,0,24.706,20387f728fed38dc75f2f3b6485c4320e3e1628daa48eb421b0873c712f6ebd9
Sc45_rminus,21,45,rminus,0,RAN,0,0,1.362,40953ce3a56a36c97e47850c45dade3a19e946b85d653548b8db6fd650943b3a
Sc45_grid0,21,45,grid,0,RAN,0,0,1.357,ae5ce83db3611133f8c90edd4f1f32a80ef06108357028469182432537bbc2f4
Sc45_grid1,21,45,grid,1,RAN,0,0,6.689,e40ecf7ffa84c599b64e73cbc3a5c6584a28693268de69caa8dcbf29c97c862c
Sc45_grid2,21,45,grid,2,RAN,0,0,24.915,7fb2d045dc02c1d27632916432a293ed65e29f42593a9a4390d0a353159eae2b
Sc46_rminus,21,46,rminus,0,RAN,0,0,1.376,984847763d4ebdf61eb26c8b62a0e712a4b5083006e7589ef374ce06b1c3bc48
