run,Z,A,kind,level,state,n,l,s,binding_eV,total_eV
Cl35_grid2,17,35,grid,2,N7,4,3,1,-50685.4,1.05266e+08
Cl35_grid2,17,35,grid,2,O8,5,4,0,-32431.3,1.05284e+08
Cl35_grid2,17,35,grid,2,O9,5,4,1,-32426.3,1.05284e+08
Cl35_grid2,17,35,grid,2,P10,6,5,0,-22516.6,1.05294e+08
Cl35_grid2,17,35,grid,2,P11,6,5,1,-22514.7,1.05294e+08
Cl35_grid2,17,35,grid,2,Q12,7,6,0,-16541.1,1.053e+08
Cl35_grid2,17,35,grid,2,Q13,7,6,1,-16540.3,1.053e+08
Cl35_grid2,17,35,grid,2,R14,8,7,0,-12663.7,1.05304e+08
Cl35_grid2,17,35,grid,2,R15,8,7,1,-12663.2,1.05304e+08
Cl37_rminus,17,37,rminus,0,K1,1,0,1,-781981,1.04553e+08
Cl37_rminus,17,37,rminus,0,L2,2,1,0,-204167,1.05131e+08
Cl37_rminus,17,37,rminus,0,L3,2,1,1,-203389,1.05132e+08
Cl37_rminus,17,37,rminus,0,M4,3,2,0,-90281.4,1.05245e+08
Cl37_rminus,17,37,rminus,0,M5,3,2,1,-90203.7,1.05245e+08
Cl37_rminus,17,37,rminus,0,N6,4,3,0,-50710.5,1.05284e+08
Cl37_rminus,17,37,rminus,0,N7,4,3,1,-50694.2,1.05284e+08
Cl37_rminus,17,37,rminus,0,O8,5,4,0,-32437,1.05303e+08
Cl37_rminus,17,37,rminus,0,O9,5,4,1,-32432,1.05303e+08
Cl37_rminus,17,37,rminus,0,P10,6,5,0,-22520.5,1.05313e+08
Cl37_rminus,17,37,rminus,0,P11,6,5,1,-22518.6,1.05313e+08
Cl37_rminus,17,37,rminus,0,Q12,7,6,0,-16544,1.05319e+08
Cl37_rminus,17,37,rminus,0,Q13,7,6,1,-16543.2,1.05319e+08
Cl37_rminus,17,37,rminus,0,R14,8,7,0,-12665.9,1.05322e+08
Cl37_rminus,17,37,rminus,0,R15,8,7,1,-12665.4,1.05322e+08
Cl37_grid0,17,37,grid,0,K1,1,0,1,-781680,1.04553e+08
Cl37_grid0,17,37,grid,0,L2,2,1,0,-204167,1.05131e+08
Cl37_grid0,17,37,grid,0,L3,2,1,1,-203389,1.05132e+08
Cl37_grid0,17,37,grid,0,M4,3,2,0,-90281.4,1.05245e+08
Cl37_grid0,17,37,grid,0,M5,3,2,1,-90203.8,1.05245e+08
Cl37_grid0,17,37,grid,0,N6,4,3,0,-50710.5,1.05284e+08
Cl37_grid0,17,37,grid,0,N7,4,3,1,-50694.2,1.05284e+08
Cl37_grid0,17,37,grid,0,O8,5,4,0,-32437,1.05303e+08
Cl37_grid0,17,37,grid,0,O9,5,4,1,-32432,1.05303e+08
Cl37_grid0,17,37,grid,0,P10,6,5,0,-22520.5,1.05313e+08
Cl37_grid0,17,37,grid,0,P11,6,5,1,-22518.6,1.05313e+08
Cl37_grid0,17,37,grid,0,Q12,7,6,0,-16544,1.05319e+08
Cl37_grid0,17,37,grid,0,Q13,7,6,1,-16543.2,1.05319e+08
Cl37_grid0,17,37,grid,0,R14,8,7,0,-12665.9,1.05322e+08
Cl37_grid0,17,37,grid,0,R15,8,7,1,-12665.4,1.05322e+08
Cl37_grid1,17,37,grid,1,K1,1,0,1,-781687,1.04553e+08
Cl37_grid1,17,37,grid,1,L2,2,1,0,-204167,1.05131e+08
Cl37_grid1,17,37,grid,1,L3,2,1,1,-203389,1.05132e+08
Cl37_grid1,17,37,grid,1,M4,3,2,0,-90281.5,1.05245e+08
Cl37_grid1,17,37,grid,1,M5,3,2,1,-90203.8,1.05245e+08
Cl37_grid1,17,37,grid,1,N6,4,3,0,-50710.5,1.05284e+08
Cl37_grid1,17,37,grid,1,N7,4,3,1,-50694.2,1.05284e+08
Cl37_grid1,17,37,grid,1,O8,5,4,0,-32437,1.05303e+08
Cl37_grid1,17,37,grid,1,O9,5,4,1,-32432,1.05303e+08
Cl37_grid1,17,37,grid,1,P10,6,5,0,-22520.5,1.05313e+08
Cl37_grid1,17,37,grid,1,P11,6,5,1,-22518.6,1.05313e+08
Cl37_grid1,17,37,grid,1,Q12,7,6,0,-16544,1.05319e+08
Cl37_grid1,17,37,grid,1,Q13,7,6,1,-16543.2,1.05319e+08
Cl37_grid1,17,37,grid,1,R14,8,7,0,-12665.9,1.05322e+08
Cl37_grid1,17,37,grid,1,R15,8,7,1,-12665.4,1.05322e+08
Cl37_grid2,17,37,grid,2,K1,1,0,1,-781689,1.04553e+08
Cl37_grid2,17,37,grid,2,L2,2,1,0,-204167,1.05131e+08
Cl37_grid2,17,37,grid,2,L3,2,1,1,-203389,1.05132e+08
Cl37_grid2,17,37,grid,2,M4,3,2,0,-90281.5,1.05245e+08
Cl37_grid2,17,37,grid,2,M5,3,2,1,-90203.8,1.05245e+08
Cl37_grid2,17,37,grid,2,N6,4,3,0,-50710.5,1.05284e+08
Cl37_grid2,17,37,grid,2,N7,4,3,1,-50694.2,1.05284e+08
Cl37_grid2,17,37,grid,2,O8,5,4,0,-32437,1.05303e+08
Cl37_grid2,17,37,grid,2,O9,5,4,1,-32432,1.05303e+08
Cl37_grid2,17,37,grid,2,P10,6,5,0,-22520.5,1.05313e+08
Cl37_grid2,17,37,grid,2,P11,6,5,1,-22518.6,1.05313e+08
Cl37_grid2,17,37,grid,2,Q12,7,6,0,-16544,1.05319e+08
Cl37_grid2,17,37,grid,2,Q13,7,6,1,-16543.2,1.05319e+08
Cl37_grid2,17,37,grid,2,R14,8,7,0,-12665.9,1.05322e+08
Cl37_grid2,17,37,grid,2,R15,8,7,1,-12665.4,1.05322e+08
Ar32_rminus,18,32,rminus,0,K1,1,0,1,-873373,1.04412e+08
Ar32_rminus,18,32,rminus,0,L2,2,1,0,-228942,1.05056e+08
Ar32_rminus,18,32,rminus,0,L3,2,1,1,-227965,1.05057e+08
Ar32_rminus,18,32,rminus,0,M4,3,2,0,-101191,1.05184e+08
Ar32_rminus,18,32,rminus,0,M5,3,2,1,-101094,1.05184e+08
Ar32_rminus,18,32,rminus,0,N6,4,3,0,-56831.6,1.05228e+08
Ar32_rminus,18,32,rminus,0,N7,4,3,1,-56811.1,1.05228e+08
Ar32_rminus,18,32,rminus,0,O8,5,4,0,-36350.3,1.05249e+08
Ar32_rminus,18,32,rminus,0,O9,5,4,1,-36344,1.05249e+08
Ar32_rminus,18,32,rminus,0,P10,6,5,0,-25236.8,1.0526e+08
Ar32_rminus,18,32,rminus,0,P11,6,5,1,-25234.4,1.0526e+08
Ar32_rminus,18,32,rminus,0,Q12,7,6,0,-18539.2,1.05267e+08
Ar32_rminus,18,32,rminus,0,Q13,7,6,1,-18538.1,1.05267e+08
Ar32_rminus,18,32,rminus,0,R14,8,7,0,-14193.3,1.05271e+08
Ar32_rminus,18,32,rminus,0,R15,8,7,1,-14192.7,1.05271e+08
Ar32_grid0,18,32,grid,0,K1,1,0,1,-873241,1.04412e+08
Ar32_grid0,18,32,grid,0,L2,2,1,0,-228942,1.05056e+08
Ar32_grid0,18,32,grid,0,L3,2,1,1,-227965,1.05057e+08
Ar32_grid0,18,32,grid,0,M4,3,2,0,-101191,1.05184e+08
Ar32_grid0,18,32,grid,0,M5,3,2,1,-101094,1.05184e+08
Ar32_grid0,18,32,grid,0,N6,4,3,0,-56831.6,1.05228e+08
Ar32_grid0,18,32,grid,0,N7,4,3,1,-56811.1,1.05228e+08
Ar32_grid0,18,32,grid,0,O8,5,4,0,-36350.3,1.05249e+08
Ar32_grid0,18,32,grid,0,O9,5,4,1,-36344,1.05249e+08
Ar32_grid0,18,32,grid,0,P10,6,5,0,-25236.8,1.0526e+08
Ar32_grid0,18,32,grid,0,P11,6,5,1,-25234.4,1.0526e+08
Ar32_grid0,18,32,grid,0,Q12,7,6,0,-18539.2,1.05267e+08
Ar32_grid0,18,32,grid,0,Q13,7,6,1,-18538.1,1.05267e+08
Ar32_grid0,18,32,grid,0,R14,8,7,0,-14193.3,1.05271e+08
Ar32_grid0,18,32,grid,0,R15,8,7,1,-14192.7,1.05271e+08
Ar32_grid1,18,32,grid,1,K1,1,0,1,-873249,1.04412e+08
Ar32_grid1,18,32,grid,1,L2,2,1,0,-228942,1.05056e+08
Ar32_grid1,18,32,grid,1,L3,2,1,1,-227966,1.05057e+08
Ar32_grid1,18,32,grid,1,M4,3,2,0,-101192,1.05184e+08
Ar32_grid1,18,32,grid,1,M5,3,2,1,-101094,1.05184e+08
Ar32_grid1,18,32,grid,1,N6,4,3,0,-56831.6,1.05228e+08
Ar32_grid1,18,32,grid,1,N7,4,3,1,-56811.1,1.05228e+08
Ar32_grid1,18,32,grid,1,O8,5,4,0,-36350.3,1.05249e+08
Ar32_grid1,18,32,grid,1,O9,5,4,1,-36344,1.05249e+08
Ar32_grid1,18,32,grid,1,P10,6,5,0,-25236.8,1.0526e+08
Ar32_grid1,18,32,grid,1,P11,6,5,1,-25234.4,1.0526e+08
Ar32_grid1,18,32,grid,1,Q12,7,6,0,-18539.2,1.05267e+08
Ar32_grid1,18,32,grid,1,Q13,7,6,1,-18538.1,1.05267e+08
Ar32_grid1,18,32,grid,1,R14,8,7,0,-14193.3,1.05271e+08
Ar32_grid1,18,32,grid,1,R15,8,7,1,-14192.7,1.05271e+08
Ar32_grid2,18,32,grid,2,K1,1,0,1,-873251,1.04412e+08
Ar32_grid2,18,32,grid,2,L2,2,1,0,-228942,1.05056e+08
Ar32_grid2,18,32,grid,2,L3,2,1,1,-227966,1.05057e+08
Ar32_grid2,18,32,grid,2,M4,3,2,0,-101192,1.05184e+08
Ar32_grid2,18,32,grid,2,M5,3,2,1,-101094,1.05184e+08
Ar32_grid2,18,32,grid,2,N6,4,3,0,-56831.6,1.05228e+08
Ar32_grid2,18,32,grid,2,N7,4,3,1,-56811.1,1.05228e+08
Ar32_grid2,18,32,grid,2,O8,5,4,0,-36350.3,1.05249e+08
Ar32_grid2,18,32,grid,2,O9,5,4,1,-36344,1.05249e+08
Ar32_grid2,18,32,grid,2,P10,6,5,0,-25236.8,1.0526e+08
Ar32_grid2,18,32,grid,2,P11,6,5,1,-25234.4,1.0526e+08
Ar32_grid2,18,32,grid,2,Q12,7,6,0,-18539.2,1.05267e+08
Ar32_grid2,18,32,grid,2,Q13,7,6,1,-18538.1,1.05267e+08
Ar32_grid2,18,32,grid,2,R14,8,7,0,-14193.3,1.05271e+08
Ar32_grid2,18,32,grid,2,R15,8,7,1,-14192.7,1.05271e+08
Ar33_rminus,18,33,rminus,0,K1,1,0,1,-873514,1.04423e+08
Ar33_rminus,18,33,rminus,0,L2,2,1,0,-228967,1.05067e+08
Ar33_rminus,18,33,rminus,0,L3,2,1,1,-227990,1.05068e+08
Ar33_rminus,18,33,rminus,0,M4,3,2,0,-101202,1.05195e+08
Ar33_rminus,18,33,rminus,0,M5,3,2,1,-101105,1.05195e+08
Ar33_rminus,18,33,rminus,0,N6,4,3,0,-56837.6,1.05239e+08
Ar33_rminus,18,33,rminus,0,N7,4,3,1,-56817.1,1.0524e+08
Ar33_rminus,18,33,rminus,0,O8,5,4,0,-36354.2,1.0526e+08
Ar33_rminus,18,33,rminus,0,O9,5,4,1,-36347.9,1.0526e+08
Ar33_rminus,18,33,rminus,0,P10,6,5,0,-25239.5,1.05271e+08
Ar33_rminus,18,33,rminus,0,P11,6,5,1,-25237.1,1.05271e+08
Ar33_rminus,18,33,rminus,0,Q12,7,6,0,-18541.2,1.05278e+08
Ar33_rminus,18,33,rminus,0,Q13,7,6,1,-18540.1,1.05278e+08
Ar33_rminus,18,33,rminus,0,R14,8,7,0,-14194.8,1.05282e+08
Ar33_rminus,18,33,rminus,0,R15,8,7,1,-14194.2,1.05282e+08
Ar33_grid0,18,33,grid,0,K1,1,0,1,-873390,1.04423e+08
Ar33_grid0,18,33,grid,0,L2,2,1,0,-228966,1.05067e+08
Ar33_grid0,18,33,grid,0,L3,2,1,1,-227990,1.05068e+08
Ar33_grid0,18,33,grid,0,M4,3,2,0,-101202,1.05195e+08
Ar33_grid0,18,33,grid,0,M5,3,2,1,-101105,1.05195e+08
Ar33_grid0,18,33,grid,0,N6,4,3,0,-56837.6,1.05239e+08
Ar33_grid0,18,33,grid,0,N7,4,3,1,-56817.1,1.0524e+08
Ar33_grid0,18,33,grid,0,O8,5,4,0,-36354.2,1.0526e+08
Ar33_grid0,18,33,grid,0,O9,5,4,1,-36347.9,1.0526e+08
Ar33_grid0,18,33,grid,0,P10,6,5,0,-25239.5,1.05271e+08
Ar33_grid0,18,33,grid,0,P11,6,5,1,-25237.1,1.05271e+08
Ar33_grid0,18,33,grid,0,Q12,7,6,0,-18541.2,1.05278e+08
Ar33_grid0,18,33,grid,0,Q13,7,6,1,-18540.1,1.05278e+08
Ar33_grid0,18,33,grid,0,R14,8,7,0,-14194.8,1.05282e+08
Ar33_grid0,18,33,grid,0,R15,8,7,1,-14194.2,1.05282e+08
Ar33_grid1,18,33,grid,1,K1,1,0,1,-873398,1.04423e+08
Ar33_grid1,18,33,grid,1,L2,2,1,0,-228967,1.05067e+08
Ar33_grid1,18,33,grid,1,L3,2,1,1,-227990,1.05068e+08
Ar33_grid1,18,33,grid,1,M4,3,2,0,-101202,1.05195e+08
Ar33_grid1,18,33,grid,1,M5,3,2,1,-101105,1.05195e+08
Ar33_grid1,18,33,grid,1,N6,4,3,0,-56837.6,1.05239e+08
Ar33_grid1,18,33,grid,1,N7,4,3,1,-56817.1,1.0524e+08
Ar33_grid1,18,33,grid,1,O8,5,4,0,-36354.2,1.0526e+08
Ar33_grid1,18,33,grid,1,O9,5,4,1,-36347.9,1.0526e+08
Ar33_grid1,18,33,grid,1,P10,6,5,0,-25239.5,1.05271e+08
Ar33_grid1,18,33,grid,1,P11,6,5,1,-25237.1,1.05271e+08
Ar33_grid1,18,33,grid,1,Q12,7,6,0,-18541.2,1.05278e+08
Ar33_grid1,18,33,grid,1,Q13,7,6,1,-18540.1,1.05278e+08
Ar33_grid1,18,33,grid,1,R14,8,7,0,-14194.8,1.05282e+08
Ar33_grid1,18,33,grid,1,R15,8,7,1,-14194.2,1.05282e+08
Ar33_grid2,18,33,grid,2,K1,1,0,1,-873400,1.04423e+08
Ar33_grid2,18,33,grid,2,L2,2,1,0,-228967,1.05067e+08
Ar33_grid2,18,33,grid,2,L3,2,1,1,-227990,1.05068e+08
Ar33_grid2,18,33,grid,2,M4,3,2,0,-101202,1.05195e+08
Ar33_grid2,18,33,grid,2,M5,3,2,1,-101105,1.05195e+08
Ar33_grid2,18,33,grid,2,N6,4,3,0,-56837.7,1.05239e+08
Ar33_grid2,18,33,grid,2,N7,4,3,1,-56817.2,1.0524e+08
Ar33_grid2,18,33,grid,2,O8,5,4,0,-36354.2,1.0526e+08
Ar33_grid2,18,33,grid,2,O9,5,4,1,-36347.9,1.0526e+08
Ar33_grid2,18,33,grid,2,P10,6,5,0,-25239.5,1.05271e+08
Ar33_grid2,18,33,grid,2,P11,6,5,1,-25237.1,1.05271e+08
Ar33_grid2,18,33,grid,2,Q12,7,6,0,-18541.2,1.05278e+08
Ar33_grid2,18,33,grid,2,Q13,7,6,1,-18540.1,1.05278e+08
Ar33_grid2,18,33,grid,2,R14,8,7,0,-14194.8,1.05282e+08
Ar33_grid2,18,33,grid,2,R15,8,7,1,-14194.2,1.05282e+08
Ar34_rminus,18,34,rminus,0,K1,1,0,1,-873095,1.04434e+08
Ar34_rminus,18,34,rminus,0,L2,2,1,0,-228989,1.05078e+08
Ar34_rminus,18,34,rminus,0,L3,2,1,1,-228012,1.05079e+08
Ar34_rminus,18,34,rminus,0,M4,3,2,0,-101212,1.05206e+08
Ar34_rminus,18,34,rminus,0,M5,3,2,1,-101115,1.05206e+08
Ar34_rminus,18,34,rminus,0,N6,4,3,0,-56843.3,1.0525e+08
Ar34_rminus,18,34,rminus,0,N7,4,3,1,-56822.8,1.0525e+08
Ar34_rminus,18,34,rminus,0,O8,5,4,0,-36357.8,1.0527e+08
Ar34_rminus,18,34,rminus,0,O9,5,4,1,-36351.5,1.0527e+08
Ar34_rminus,18,34,rminus,0,P10,6,5,0,-25242,1.05282e+08
Ar34_rminus,18,34,rminus,0,P11,6,5,1,-25239.6,1.05282e+08
Ar34_rminus,18,34,rminus,0,Q12,7,6,0,-18543,1.05288e+08
Ar34_rminus,18,34,rminus,0,Q13,7,6,1,-18541.9,1.05288e+08
Ar34_rminus,18,34,rminus,0,R14,8,7,0,-14196.2,1.05293e+08
Ar34_rminus,18,34,rminus,0,R15,8,7,1,-14195.6,1.05293e+08
Ar34_grid0,18,34,grid,0,K1,1,0,1,-873009,1.04434e+08
Ar34_grid0,18,34,grid,0,L2,2,1,0,-228989,1.05078e+08
Ar34_grid0,18,34,grid,0,L3,2,1,1,-228012,1.05079e+08
Ar34_grid0,18,34,grid,0,M4,3,2,0,-101212,1.05206e+08
Ar34_grid0,18,34,grid,0,M5,3,2,1,-101115,1.05206e+08
Ar34_grid0,18,34,grid,0,N6,4,3,0,-56843.3,1.0525e+08
Ar34_grid0,18,34,grid,0,N7,4,3,1,-56822.8,1.0525e+08
Ar34_grid0,18,34,grid,0,O8,5,4,0,-36357.8,1.0527e+08
Ar34_grid0,18,34,grid,0,O9,5,4,1,-36351.5,1.0527e+08
Ar34_grid0,18,34,grid,0,P10,6,5,0,-25242,1.05282e+08
Ar34_grid0,18,34,grid,0,P11,6,5,1,-25239.6,1.05282e+08
Ar34_grid0,18,34,grid,0,Q12,7,6,0,-18543,1.05288e+08
Ar34_grid0,18,34,grid,0,Q13,7,6,1,-18541.9,1.05288e+08
Ar34_grid0,18,34,grid,0,R14,8,7,0,-14196.2,1.05293e+08
Ar34_grid0,18,34,grid,0,R15,8,7,1,-14195.6,1.05293e+08
Ar34_grid1,18,34,grid,1,K1,1,0,1,-873017,1.04434e+08
Ar34_grid1,18,34,grid,1,L2,2,1,0,-228989,1.05078e+08
Ar34_grid1,18,34,grid,1,L3,2,1,1,-228012,1.05079e+08
Ar34_grid1,18,34,grid,1,M4,3,2,0,-101212,1.05206e+08
Ar34_grid1,18,34,grid,1,M5,3,2,1,-101115,1.05206e+08
Ar34_grid1,18,34,grid,1,N6,4,3,0,-56843.3,1.0525e+08
Ar34_grid1,18,34,grid,1,N7,4,3,1,-56822.8,1.0525e+08
Ar34_grid1,18,34,grid,1,O8,5,4,0,-36357.8,1.0527e+08
Ar34_grid1,18,34,grid,1,O9,5,4,1,-36351.5,1.0527e+08
Ar34_grid1,18,34,grid,1,P10,6,5,0,-25242,1.05282e+08
Ar34_grid1,18,34,grid,1,P11,6,5,1,-25239.6,1.05282e+08
Ar34_grid1,18,34,grid,1,Q12,7,6,0,-18543,1.05288e+08
Ar34_grid1,18,34,grid,1,Q13,7,6,1,-18541.9,1.05288e+08
Ar34_grid1,18,34,grid,1,R14,8,7,0,-14196.2,1.05293e+08
Ar34_grid1,18,34,grid,1,R15,8,7,1,-14195.6,1.05293e+08
Ar34_grid2,18,34,grid,2,K1,1,0,1,-873019,1.04434e+08
Ar34_grid2,18,34,grid,2,L2,2,1,0,-228989,1.05078e+08
Ar34_grid2,18,34,grid,2,L3,2,1,1,-228012,1.05079e+08
Ar34_grid2,18,34,grid,2,M4,3,2,0,-101212,1.05206e+08
Ar34_grid2,18,34,grid,2,M5,3,2,1,-101115,1.05206e+08
Ar34_grid2,18,34,grid,2,N6,4,3,0,-56843.3,1.0525e+08
Ar34_grid2,18,34,grid,2,N7,4,3,1,-56822.8,1.0525e+08
Ar34_grid2,18,34,grid,2,O8,5,4,0,-36357.8,1.0527e+08
Ar34_grid2,18,34,grid,2,O9,5,4,1,-36351.5,1.0527e+08
Ar34_grid2,18,34,grid,2,P10,6,5,0,-25242,1.05282e+08
Ar34_grid2,18,34,grid,2,P11,6,5,1,-25239.6,1.05282e+08
Ar34_grid2,18,34,grid,2,Q12,7,6,0,-18543,1.05288e+08
Ar34_grid2,18,34,grid,2,Q13,7,6,1,-18541.9,1.05288e+08
Ar34_grid2,18,34,grid,2,R14,8,7,0,-14196.2,1.05293e+08
Ar34_grid2,18,34,grid,2,R15,8,7,1,-14195.6,1.05293e+08
Ar35_rminus,18,35,rminus,0,K1,1,0,1,-873214,1.04444e+08
Ar35_rminus,18,35,rminus,0,L2,2,1,0,-229011,1.05088e+08
Ar35_rminus,18,35,rminus,0,L3,2,1,1,-228034,1.05089e+08
Ar35_rminus,18,35,rminus,0,M4,3,2,0,-101222,1.05216e+08
Ar35_rminus,18,35,rminus,0,M5,3,2,1,-101124,1.05216e+08
Ar35_rminus,18,35,rminus,0,N6,4,3,0,-56848.7,1.0526e+08
Ar35_rminus,18,35,rminus,0,N7,4,3,1,-56828.2,1.0526e+08
Ar35_rminus,18,35,rminus,0,O8,5,4,0,-36361.2,1.0528e+08
Ar35_rminus,18,35,rminus,0,O9,5,4,1,-36355,1.0528e+08
Ar35_rminus,18,35,rminus,0,P10,6,5,0,-25244.4,1.05292e+08
Ar35_rminus,18,35,rminus,0,P11,6,5,1,-25242,1.05292e+08
Ar35_rminus,18,35,rminus,0,Q12,7,6,0,-18544.8,1.05298e+08
Ar35_rminus,18,35,rminus,0,Q13,7,6,1,-18543.7,1.05298e+08
Ar35_rminus,18,35,rminus,0,R14,8,7,0,-14197.5,1.05303e+08
Ar35_rminus,18,35,rminus,0,R15,8,7,1,-14197,1.05303e+08
Ar35_grid0,18,35,grid,0,K1,1,0,1,-873124,1.04444e+08
Ar35_grid0,18,35,grid,0,L2,2,1,0,-229011,1.05088e+08
Ar35_grid0,18,35,grid,0,L3,2,1,1,-228034,1.05089e+08
Ar35_grid0,18,35,grid,0,M4,3,2,0,-101222,1.05216e+08
Ar35_grid0,18,35,grid,0,M5,3,2,1,-101124,1.05216e+08
Ar35_grid0,18,35,grid,0,N6,4,3,0,-56848.7,1.0526e+08
Ar35_grid0,18,35,grid,0,N7,4,3,1,-56828.2,1.0526e+08
Ar35_grid0,18,35,grid,0,O8,5,4,0,-36361.2,1.0528e+08
Ar35_grid0,18,35,grid,0,O9,5,4,1,-36355,1.0528e+08
Ar35_grid0,18,35,grid,0,P10,6,5,0,-25244.4,1.05292e+08
Ar35_grid0,18,35,grid,0,P11,6,5,1,-25242,1.05292e+08
Ar35_grid0,18,35,grid,0,Q12,7,6,0,-18544.8,1.05298e+08
Ar35_grid0,18,35,grid,0,Q13,7,6,1,-18543.7,1.05298e+08
Ar35_grid0,18,35,grid,0,R14,8,7,0,-14197.5,1.05303e+08
Ar35_grid0,18,35,grid,0,R15,8,7,1,-14197,1.05303e+08
Ar35_grid1,18,35,grid,1,K1,1,0,1,-873132,1.04444e+08
Ar35_grid1,18,35,grid,1,L2,2,1,0,-229011,1.05088e+08
Ar35_grid1,18,35,grid,1,L3,2,1,1,-228034,1.05089e+08
Ar35_grid1,18,35,grid,1,M4,3,2,0,-101222,1.05216e+08
Ar35_grid1,18,35,grid,1,M5,3,2,1,-101124,1.05216e+08
Ar35_grid1,18,35,grid,1,N6,4,3,0,-56848.7,1.0526e+08
Ar35_grid1,18,35,grid,1,N7,4,3,1,-56828.2,1.0526e+08
Ar35_grid1,18,35,grid,1,O8,5,4,0,-36361.3,1.0528e+08
Ar35_grid1,18,35,grid,1,O9,5,4,1,-36355,1.0528e+08
Ar35_grid1,18,35,grid,1,P10,6,5,0,-25244.4,1.05292e+08
Ar35_grid1,18,35,grid,1,P11,6,5,1,-25242,1.05292e+08
Ar35_grid1,18,35,grid,1,Q12,7,6,0,-18544.8,1.05298e+08
Ar35_grid1,18,35,grid,1,Q13,7,6,1,-18543.7,1.05298e+08
Ar35_grid1,18,35,grid,1,R14,8,7,0,-14197.5,1.05303e+08
Ar35_grid1,18,35,grid,1,R15,8,7,1,-14197,1.05303e+08
Ar35_grid2,18,35,grid,2,K1,1,0,1,-873134,1.04444e+08
Ar35_grid2,18,35,grid,2,L2,2,1,0,-229011,1.05088e+08
Ar35_grid2,18,35,grid,2,L3,2,1,1,-228034,1.05089e+08
Ar35_grid2,18,35,grid,2,M4,3,2,0,-101222,1.05216e+08
Ar35_grid2,18,35,grid,2,M5,3,2,1,-101124,1.05216e+08
Ar35_grid2,18,35,grid,2,N6,4,3,0,-56848.7,1.0526e+08
Ar35_grid2,18,35,grid,2,N7,4,3,1,-56828.2,1.0526e+08
Ar35_grid2,18,35,grid,2,O8,5,4,0,-36361.3,1.0528e+08
Ar35_grid2,18,35,grid,2,O9,5,4,1,-36355,1.0528e+08
Ar35_grid2,18,35,grid,2,P10,6,5,0,-25244.4,1.05292e+08
Ar35_grid2,18,35,grid,2,P11,6,5,1,-25242,1.05292e+08
Ar35_grid2,18,35,grid,2,Q12,7,6,0,-18544.8,1.05298e+08
Ar35_grid2,18,35,grid,2,Q13,7,6,1,-18543.7,1.05298e+08
Ar35_grid2,18,35,grid,2,R14,8,7,0,-14197.5,1.05303e+08
Ar35_grid2,18,35,grid,2,R15,8,7,1,-14197,1.05303e+08
Ar36_rminus,18,36,rminus,0,K1,1,0,1,-872668,1.04454e+08
Ar36_rminus,18,36,rminus,0,L2,2,1,0,-229030,1.05097e+08
Ar36_rminus,18,36,rminus,0,L3,2,1,1,-228054,1.05098e+08
Ar36_rminus,18,36,rminus,0,M4,3,2,0,-101231,1.05225e+08
Ar36_rminus,18,36,rminus,0,M5,3,2,1,-101133,1.05225e+08
Ar36_rminus,18,36,rminus,0,N6,4,3,0,-56853.8,1.05269e+08
Ar36_rminus,18,36,rminus,0,N7,4,3,1,-56833.3,1.05269e+08
Ar36_rminus,18,36,rminus,0,O8,5,4,0,-36364.5,1.0529e+08
Ar36_rminus,18,36,rminus,0,O9,5,4,1,-36358.2,1.0529e+08
Ar36_rminus,18,36,rminus,0,P10,6,5,0,-25246.7,1.05301e+08
Ar36_rminus,18,36,rminus,0,P11,6,5,1,-25244.2,1.05301e+08
Ar36_rminus,18,36,rminus,0,Q12,7,6,0,-18546.4,1.05308e+08
Ar36_rminus,18,36,rminus,0,Q13,7,6,1,-18545.3,1.05308e+08
Ar36_rminus,18,36,rminus,0,R14,8,7,0,-14198.8,1.05312e+08
Ar36_rminus,18,36,rminus,0,R15,8,7,1,-14198.2,1.05312e+08
Ar36_grid0,18,36,grid,0,K1,1,0,1,-872619,1.04454e+08
Ar36_grid0,18,36,grid,0,L2,2,1,0,-229030,1.05097e+08
Ar36_grid0,18,36,grid,0,L3,2,1,1,-228054,1.05098e+08
Ar36_grid0,18,36,grid,0,M4,3,2,0,-101231,1.05225e+08
Ar36_grid0,18,36,grid,0,M5,3,2,1,-101133,1.05225e+08
Ar36_grid0,18,36,grid,0,N6,4,3,0,-56853.8,1.05269e+08
Ar36_grid0,18,36,grid,0,N7,4,3,1,-56833.3,1.05269e+08
Ar36_grid0,18,36,grid,0,O8,5,4,0,-36364.5,1.0529e+08
Ar36_grid0,18,36,grid,0,O9,5,4,1,-36358.2,1.0529e+08
Ar36_grid0,18,36,grid,0,P10,6,5,0,-25246.7,1.05301e+08
Ar36_grid0,18,36,grid,0,P11,6,5,1,-25244.2,1.05301e+08
Ar36_grid0,18,36,grid,0,Q12,7,6,0,-18546.4,1.05308e+08
Ar36_grid0,18,36,grid,0,Q13,7,6,1,-18545.3,1.05308e+08
Ar36_grid0,18,36,grid,0,R14,8,7,0,-14198.8,1.05312e+08
Ar36_grid0,18,36,grid,0,R15,8,7,1,-14198.2,1.05312e+08
Ar36_grid1,18,36,grid,1,K1,1,0,1,-872627,1.04454e+08
Ar36_grid1,18,36,grid,1,L2,2,1,0,-229030,1.05097e+08
Ar36_grid1,18,36,grid,1,L3,2,1,1,-228054,1.05098e+08
Ar36_grid1,18,36,grid,1,M4,3,2,0,-101231,1.05225e+08
Ar36_grid1,18,36,grid,1,M5,3,2,1,-101133,1.05225e+08
