run,Z,A,setting,line,delta_e_eV,w12_per_s
Ar40_g0u0150,18,40,g0u0150,K1-L2,642981.835602,13004615204024520.000000
Ar40_g0u0150,18,40,g0u0150,K1-L3,643957.958389,12979785434131568.000000
Ar40_g0u0150,18,40,g0u0150,L2-M4,127838.564954,1182774440687577.250000
Ar40_g0u0150,18,40,g0u0150,L3-M4,126862.442167,234474082885007.562500
Ar40_g0u0150,18,40,g0u0150,L3-M5,126960.168901,1408789280418496.000000
Ar40_g0u0150,18,40,g0u0150,M4-N6,44391.260378,280242149567879.000000
Ar40_g0u0150,18,40,g0u0150,M5-N6,44293.533645,19949791640111.121094
Ar40_g0u0150,18,40,g0u0150,M5-N7,44314.049551,299609570641970.875000
Ar40_g0u0150,18,40,g0u0150,N6-O8,20495.750488,89068800418285.906250
Ar40_g0u0150,18,40,g0u0150,N7-O8,20475.234582,3292789881868.911621
Ar40_g0u0150,18,40,g0u0150,N7-O9,20481.522211,92281666472351.296875
Ar40_g0u0150,18,40,g0u0150,O8-P10,11121.326984,34871825427376.718750
Ar40_g0u0150,18,40,g0u0150,O9-P10,11115.039356,791615677650.679077
Ar40_g0u0150,18,40,g0u0150,O9-P11,11117.462270,35646994032373.257812
Ar40_g0u0150,18,40,g0u0150,P10-Q12,6702.353146,15808758846941.054688
Ar40_g0u0150,18,40,g0u0150,P11-Q12,6699.930232,243013918123.233002
Ar40_g0u0150,18,40,g0u0150,P11-Q13,6701.019470,16047357183890.425781
Ar40_g0u0150,18,40,g0u0150,Q12-R14,4349.000275,7980361495955.324219
Ar40_g0u0150,18,40,g0u0150,Q13-R14,4347.911037,88617466440.482742
Ar40_g0u0150,18,40,g0u0150,Q13-R15,4348.458167,8067549480335.100586
Ar40_g0u0200,18,40,g0u0200,K1-L2,642983.744780,13004651056916558.000000
Ar40_g0u0200,18,40,g0u0200,K1-L3,643959.869281,12979820680224754.000000
Ar40_g0u0200,18,40,g0u0200,L2-M4,127838.599211,1182774962965605.750000
Ar40_g0u0200,18,40,g0u0200,L3-M4,126862.474710,234474213592274.312500
Ar40_g0u0200,18,40,g0u0200,L3-M5,126960.201489,1408790064911059.250000
Ar40_g0u0200,18,40,g0u0200,M4-N6,44391.269683,280242266407747.531250
Ar40_g0u0200,18,40,g0u0200,M5-N6,44293.542903,19949799965939.078125
Ar40_g0u0200,18,40,g0u0200,M5-N7,44314.058818,299609695646643.125000
Ar40_g0u0200,18,40,g0u0200,N6-O8,20495.753725,89068826788865.750000
Ar40_g0u0200,18,40,g0u0200,N7-O8,20475.237811,3292790857110.831055
Ar40_g0u0200,18,40,g0u0200,N7-O9,20481.525442,92281685794823.546875
Ar40_g0u0200,18,40,g0u0200,O8-P10,11121.328148,34871833602569.097656
Ar40_g0u0200,18,40,g0u0200,O9-P10,11115.040518,791615799967.994141
Ar40_g0u0200,18,40,g0u0200,O9-P11,11117.463432,35646999540806.953125
Ar40_g0u0200,18,40,g0u0200,P10-Q12,6702.353555,15808760526260.269531
Ar40_g0u0200,18,40,g0u0200,P11-Q12,6699.930640,243013943940.716064
Ar40_g0u0200,18,40,g0u0200,P11-Q13,6701.019878,16047358888662.886719
Ar40_g0u0200,18,40,g0u0200,Q12-R14,4349.000412,7980361646658.865234
Ar40_g0u0200,18,40,g0u0200,Q13-R14,4347.911174,88617468112.599548
Ar40_g0u0200,18,40,g0u0200,Q13-R15,4348.458303,8067549632658.781250
Ar40_g0u0250,18,40,g0u0250,K1-L2,642984.627633,13004667072737094.000000
Ar40_g0u0250,18,40,g0u0250,K1-L3,643960.752955,12979837561050390.000000
Ar40_g0u0250,18,40,g0u0250,L2-M4,127838.617079,1182775362340688.500000
Ar40_g0u0250,18,40,g0u0250,L3-M4,126862.491757,234474240819856.375000
Ar40_g0u0250,18,40,g0u0250,L3-M5,126960.218560,1408790229254789.750000
Ar40_g0u0250,18,40,g0u0250,M4-N6,44391.274572,280242337304626.625000
Ar40_g0u0250,18,40,g0u0250,M5-N6,44293.547768,19949803417168.667969
Ar40_g0u0250,18,40,g0u0250,M5-N7,44314.063686,299609747492995.000000
Ar40_g0u0250,18,40,g0u0250,N6-O8,20495.755426,89068832530272.875000
Ar40_g0u0250,18,40,g0u0250,N7-O8,20475.239508,3292791355031.002930
Ar40_g0u0250,18,40,g0u0250,N7-O9,20481.527139,92281699747612.359375
Ar40_g0u0250,18,40,g0u0250,O8-P10,11121.328760,34871837756950.335938
Ar40_g0u0250,18,40,g0u0250,O9-P10,11115.041128,791615830972.805054
Ar40_g0u0250,18,40,g0u0250,O9-P11,11117.464043,35647003787825.351562
Ar40_g0u0250,18,40,g0u0250,P10-Q12,6702.353769,15808760858218.015625
Ar40_g0u0250,18,40,g0u0250,P11-Q12,6699.930855,243013949038.101013
Ar40_g0u0250,18,40,g0u0250,P11-Q13,6701.020093,16047360289556.640625
Ar40_g0u0250,18,40,g0u0250,Q12-R14,4349.000483,7980361725890.985352
Ar40_g0u0250,18,40,g0u0250,Q13-R14,4347.911245,88617468991.538559
Ar40_g0u0250,18,40,g0u0250,Q13-R15,4348.458375,8067549712826.987305
Ar40_g0u0300,18,40,g0u0300,K1-L2,642985.109044,13004675718584380.000000
Ar40_g0u0300,18,40,g0u0300,K1-L3,643961.234826,12979846065412226.000000
Ar40_g0u0300,18,40,g0u0300,L2-M4,127838.627747,1182775444532767.500000
Ar40_g0u0300,18,40,g0u0300,L3-M4,126862.501965,234474283493613.687500
Ar40_g0u0300,18,40,g0u0300,L3-M5,126960.228782,1408790485348043.250000
Ar40_g0u0300,18,40,g0u0300,M4-N6,44391.277508,280242375374226.718750
Ar40_g0u0300,18,40,g0u0300,M5-N6,44293.550690,19949806130169.832031
Ar40_g0u0300,18,40,g0u0300,M5-N7,44314.066611,299609788223135.625000
Ar40_g0u0300,18,40,g0u0300,N6-O8,20495.756448,89068843702115.593750
Ar40_g0u0300,18,40,g0u0300,N7-O8,20475.240527,3292791482296.495117
Ar40_g0u0300,18,40,g0u0300,N7-O9,20481.528159,92281711325831.421875
Ar40_g0u0300,18,40,g0u0300,O8-P10,11121.329127,34871838578586.296875
Ar40_g0u0300,18,40,g0u0300,O9-P10,11115.041495,791615849599.085205
Ar40_g0u0300,18,40,g0u0300,O9-P11,11117.464410,35647004627509.093750
Ar40_g0u0300,18,40,g0u0300,P10-Q12,6702.353898,15808761057567.003906
Ar40_g0u0300,18,40,g0u0300,P11-Q12,6699.930983,243013952099.110535
Ar40_g0u0300,18,40,g0u0300,P11-Q13,6701.020222,16047360491928.757812
Ar40_g0u0300,18,40,g0u0300,Q12-R14,4349.000526,7980361773563.043945
Ar40_g0u0300,18,40,g0u0300,Q13-R14,4347.911288,88617478582.115097
Ar40_g0u0300,18,40,g0u0300,Q13-R15,4348.458418,8067549760948.807617
Ar40_g0u0350,18,40,g0u0350,K1-L2,642985.400906,13004682344234872.000000
Ar40_g0u0350,18,40,g0u0350,K1-L3,643961.526974,12979851453446222.000000
Ar40_g0u0350,18,40,g0u0350,L2-M4,127838.634705,1182775629845251.750000
Ar40_g0u0350,18,40,g0u0350,L3-M4,126862.508637,234474294226675.562500
Ar40_g0u0350,18,40,g0u0350,L3-M5,126960.235465,1408790550131694.500000
Ar40_g0u0350,18,40,g0u0350,M4-N6,44391.279433,280242385624945.937500
Ar40_g0u0350,18,40,g0u0350,M5-N6,44293.552605,19949806858021.730469
Ar40_g0u0350,18,40,g0u0350,M5-N7,44314.068527,299609823191963.187500
Ar40_g0u0350,18,40,g0u0350,N6-O8,20495.757117,89068845962802.265625
Ar40_g0u0350,18,40,g0u0350,N7-O8,20475.241195,3292791851775.339844
Ar40_g0u0350,18,40,g0u0350,N7-O9,20481.528828,92281713667767.312500
Ar40_g0u0350,18,40,g0u0350,O8-P10,11121.329368,34871839117164.714844
Ar40_g0u0350,18,40,g0u0350,O9-P10,11115.041736,791615925143.980957
Ar40_g0u0350,18,40,g0u0350,O9-P11,11117.464651,35647005177998.546875
Ar40_g0u0350,18,40,g0u0350,P10-Q12,6702.353983,15808761188207.810547
Ar40_g0u0350,18,40,g0u0350,P11-Q12,6699.931068,243013970231.948578
Ar40_g0u0350,18,40,g0u0350,P11-Q13,6701.020306,16047360624557.166016
Ar40_g0u0350,18,40,g0u0350,Q12-R14,4349.000555,7980361804783.098633
Ar40_g0u0350,18,40,g0u0350,Q13-R14,4347.911316,88617478928.501572
Ar40_g0u0350,18,40,g0u0350,Q13-R15,4348.458446,8067549792464.037109
Ar40_g0u0400,18,40,g0u0400,K1-L2,642985.591472,13004685651813366.000000
Ar40_g0u0400,18,40,g0u0400,K1-L3,643961.717730,12979855839944438.000000
Ar40_g0u0400,18,40,g0u0400,L2-M4,127838.639536,1182775667479675.750000
Ar40_g0u0400,18,40,g0u0400,L3-M4,126862.513278,234474328019747.437500
Ar40_g0u0400,18,40,g0u0400,L3-M5,126960.240112,1408790752621076.500000
Ar40_g0u0400,18,40,g0u0400,M4-N6,44391.280774,280242415200330.812500
Ar40_g0u0400,18,40,g0u0400,M5-N6,44293.553940,19949808967890.718750
Ar40_g0u0400,18,40,g0u0400,M5-N7,44314.069863,299609830831401.875000
Ar40_g0u0400,18,40,g0u0400,N6-O8,20495.757584,89068855261626.734375
Ar40_g0u0400,18,40,g0u0400,N7-O8,20475.241661,3292791909924.944824
Ar40_g0u0400,18,40,g0u0400,N7-O9,20481.529293,92281723305152.453125
Ar40_g0u0400,18,40,g0u0400,O8-P10,11121.329536,34871842279345.757812
Ar40_g0u0400,18,40,g0u0400,O9-P10,11115.041903,791615933656.077515
Ar40_g0u0400,18,40,g0u0400,O9-P11,11117.464818,35647008411040.335938
Ar40_g0u0400,18,40,g0u0400,P10-Q12,6702.354042,15808761279291.748047
Ar40_g0u0400,18,40,g0u0400,P11-Q12,6699.931127,243013971630.677155
Ar40_g0u0400,18,40,g0u0400,P11-Q13,6701.020365,16047360716974.660156
Ar40_g0u0400,18,40,g0u0400,Q12-R14,4349.000574,7980361826559.113281
Ar40_g0u0400,18,40,g0u0400,Q13-R14,4347.911336,88617479170.035645
Ar40_g0u0400,18,40,g0u0400,Q13-R15,4348.458466,8067549814544.406250
Ar40_g0u0450,18,40,g0u0450,K1-L2,642985.722922,13004689025831680.000000
Ar40_g0u0450,18,40,g0u0450,K1-L3,643961.849313,12979858029593176.000000
Ar40_g0u0450,18,40,g0u0450,L2-M4,127838.643050,1182775826339478.250000
Ar40_g0u0450,18,40,g0u0450,L3-M4,126862.516658,234474333484038.625000
Ar40_g0u0450,18,40,g0u0450,L3-M5,126960.243497,1408790785602182.750000
Ar40_g0u0450,18,40,g0u0450,M4-N6,44391.281753,280242420413933.625000
Ar40_g0u0450,18,40,g0u0450,M5-N6,44293.554914,19949809338082.460938
Ar40_g0u0450,18,40,g0u0450,M5-N7,44314.070838,299609836405876.812500
Ar40_g0u0450,18,40,g0u0450,N6-O8,20495.757925,89068856411707.437500
Ar40_g0u0450,18,40,g0u0450,N7-O8,20475.242001,3292791952363.922363
Ar40_g0u0450,18,40,g0u0450,N7-O9,20481.529633,92281724496500.703125
Ar40_g0u0450,18,40,g0u0450,O8-P10,11121.329658,34871842553236.863281
Ar40_g0u0450,18,40,g0u0450,O9-P10,11115.042026,791615939865.049194
Ar40_g0u0450,18,40,g0u0450,O9-P11,11117.464941,35647008691068.804688
Ar40_g0u0450,18,40,g0u0450,P10-Q12,6702.354085,15808761345848.275391
Ar40_g0u0450,18,40,g0u0450,P11-Q12,6699.931170,243013972652.739807
Ar40_g0u0450,18,40,g0u0450,P11-Q13,6701.020408,16047360784544.265625
Ar40_g0u0450,18,40,g0u0450,Q12-R14,4349.000589,7980361842413.528320
Ar40_g0u0450,18,40,g0u0450,Q13-R14,4347.911351,88617479346.014084
Ar40_g0u0450,18,40,g0u0450,Q13-R15,4348.458480,8067549830547.551758
Ar40_g0u0500,18,40,g0u0500,K1-L2,642985.817516,13004690136837216.000000
Ar40_g0u0500,18,40,g0u0500,K1-L3,643961.944004,12979859123485046.000000
Ar40_g0u0500,18,40,g0u0500,L2-M4,127838.645698,1182775847134212.500000
Ar40_g0u0500,18,40,g0u0500,L3-M4,126862.519210,234474337616791.250000
Ar40_g0u0500,18,40,g0u0500,L3-M5,126960.246052,1408790810547079.250000
Ar40_g0u0500,18,40,g0u0500,M4-N6,44391.282493,280242424355470.906250
Ar40_g0u0500,18,40,g0u0500,M5-N6,44293.555650,19949809617951.125000
Ar40_g0u0500,18,40,g0u0500,M5-N7,44314.071575,299609864629113.375000
Ar40_g0u0500,18,40,g0u0500,N6-O8,20495.758182,89068857280942.421875
Ar40_g0u0500,18,40,g0u0500,N7-O8,20475.242258,3292791984439.247070
Ar40_g0u0500,18,40,g0u0500,N7-O9,20481.529890,92281725397041.718750
Ar40_g0u0500,18,40,g0u0500,O8-P10,11121.329751,34871842760519.683594
Ar40_g0u0500,18,40,g0u0500,O9-P10,11115.042118,791615944563.954346
Ar40_g0u0500,18,40,g0u0500,O9-P11,11117.465033,35647008902809.015625
Ar40_g0u0500,18,40,g0u0500,P10-Q12,6702.354117,15808761396141.951172
Ar40_g0u0500,18,40,g0u0500,P11-Q12,6699.931202,243013973424.983612
Ar40_g0u0500,18,40,g0u0500,P11-Q13,6701.020440,16047360835496.712891
Ar40_g0u0500,18,40,g0u0500,Q12-R14,4349.000599,7980361854404.676758
Ar40_g0u0500,18,40,g0u0500,Q13-R14,4347.911361,88617479478.944794
Ar40_g0u0500,18,40,g0u0500,Q13-R15,4348.458491,8067549842647.742188
Ar40_g0u0550,18,40,g0u0550,K1-L2,642985.887918,13004691268128166.000000
Ar40_g0u0550,18,40,g0u0550,K1-L3,643962.014480,12979860237501134.000000
Ar40_g0u0550,18,40,g0u0550,L2-M4,127838.647753,1182775863315077.750000
Ar40_g0u0550,18,40,g0u0550,L3-M4,126862.521191,234474340831652.531250
Ar40_g0u0550,18,40,g0u0550,L3-M5,126960.248037,1408790829951726.250000
Ar40_g0u0550,18,40,g0u0550,M4-N6,44391.283068,280242427420895.718750
Ar40_g0u0550,18,40,g0u0550,M5-N6,44293.556223,19949811438154.796875
Ar40_g0u0550,18,40,g0u0550,M5-N7,44314.072148,299609867906610.812500
Ar40_g0u0550,18,40,g0u0550,N6-O8,20495.758383,89068857957317.015625
Ar40_g0u0550,18,40,g0u0550,N7-O8,20475.242457,3292792009398.010254
Ar40_g0u0550,18,40,g0u0550,N7-O9,20481.530090,92281726097622.984375
Ar40_g0u0550,18,40,g0u0550,O8-P10,11121.329823,34871842921479.421875
Ar40_g0u0550,18,40,g0u0550,O9-P10,11115.042190,791615948212.875366
Ar40_g0u0550,18,40,g0u0550,O9-P11,11117.465105,35647009067494.484375
Ar40_g0u0550,18,40,g0u0550,P10-Q12,6702.354143,15808761435143.726562
Ar40_g0u0550,18,40,g0u0550,P11-Q12,6699.931228,243013974023.973358
Ar40_g0u0550,18,40,g0u0550,P11-Q13,6701.020466,16047360875283.363281
Ar40_g0u0550,18,40,g0u0550,Q12-R14,4349.000608,7980361863792.301758
Ar40_g0u0550,18,40,g0u0550,Q13-R14,4347.911370,88617479583.288696
Ar40_g0u0550,18,40,g0u0550,Q13-R15,4348.458499,8067549852132.278320
Ar40_g0u0600,18,40,g0u0600,K1-L2,642985.941772,13004692411186644.000000
Ar40_g0u0600,18,40,g0u0600,K1-L3,643962.068391,12979861363160526.000000
Ar40_g0u0600,18,40,g0u0600,L2-M4,127838.649385,1182775876199334.500000
Ar40_g0u0600,18,40,g0u0600,L3-M4,126862.522766,234474343390896.093750
Ar40_g0u0600,18,40,g0u0600,L3-M5,126960.249614,1408790845398893.000000
Ar40_g0u0600,18,40,g0u0600,M4-N6,44391.283526,280242429860521.937500
Ar40_g0u0600,18,40,g0u0600,M5-N6,44293.556679,19949811611380.167969
Ar40_g0u0600,18,40,g0u0600,M5-N7,44314.072605,299609870515357.000000
Ar40_g0u0600,18,40,g0u0600,N6-O8,20495.758542,89068858495162.906250
Ar40_g0u0600,18,40,g0u0600,N7-O8,20475.242616,3292792029245.260742
Ar40_g0u0600,18,40,g0u0600,N7-O9,20481.530249,92281726654887.687500
Ar40_g0u0600,18,40,g0u0600,O8-P10,11121.329880,34871843049862.183594
Ar40_g0u0600,18,40,g0u0600,O9-P10,11115.042247,791615951123.145020
Ar40_g0u0600,18,40,g0u0600,O9-P11,11117.465162,35647009198409.296875
Ar40_g0u0600,18,40,g0u0600,P10-Q12,6702.354163,15808761466357.882812
Ar40_g0u0600,18,40,g0u0600,P11-Q12,6699.931248,243013974503.031982
Ar40_g0u0600,18,40,g0u0600,P11-Q13,6701.020486,16047360906767.650391
Ar40_g0u0600,18,40,g0u0600,Q12-R14,4349.000615,7980361871233.183594
Ar40_g0u0600,18,40,g0u0600,Q13-R14,4347.911377,88617479665.665939
Ar40_g0u0600,18,40,g0u0600,Q13-R15,4348.458506,8067549859634.612305
Ar40_g0u0700,18,40,g0u0700,K1-L2,642986.017538,13004693565742820.000000
Ar40_g0u0700,18,40,g0u0700,K1-L3,643962.144239,12979863632140342.000000
Ar40_g0u0700,18,40,g0u0700,L2-M4,127838.651794,1182775895281047.750000
Ar40_g0u0700,18,40,g0u0700,L3-M4,126862.525093,234474347179994.312500
Ar40_g0u0700,18,40,g0u0700,L3-M5,126960.251944,1408791025579111.750000
Ar40_g0u0700,18,40,g0u0700,M4-N6,44391.284204,280242455901855.750000
Ar40_g0u0700,18,40,g0u0700,M5-N6,44293.557353,19949811867770.238281
Ar40_g0u0700,18,40,g0u0700,M5-N7,44314.073280,299609874375712.125000
Ar40_g0u0700,18,40,g0u0700,N6-O8,20495.758778,89068859291653.250000
Ar40_g0u0700,18,40,g0u0700,N7-O8,20475.242852,3292792344693.849121
Ar40_g0u0700,18,40,g0u0700,N7-O9,20481.530485,92281727480044.796875
Ar40_g0u0700,18,40,g0u0700,O8-P10,11121.329965,34871843239488.574219
Ar40_g0u0700,18,40,g0u0700,O9-P10,11115.042332,791615955421.947998
Ar40_g0u0700,18,40,g0u0700,O9-P11,11117.465247,35647009392514.046875
Ar40_g0u0700,18,40,g0u0700,P10-Q12,6702.354193,15808762560625.720703
Ar40_g0u0700,18,40,g0u0700,P11-Q12,6699.931278,243013975210.324768
Ar40_g0u0700,18,40,g0u0700,P11-Q13,6701.020516,16047362017725.408203
Ar40_g0u0700,18,40,g0u0700,Q12-R14,4349.000625,7980361882181.233398
Ar40_g0u0700,18,40,g0u0700,Q13-R14,4347.911386,88617479787.191544
Ar40_g0u0700,18,40,g0u0700,Q13-R15,4348.458516,8067549870788.254883
Ar40_g0u0800,18,40,g0u0800,K1-L2,642986.067232,13004694730385354.000000
Ar40_g0u0800,18,40,g0u0800,K1-L3,643962.193987,12979864779465656.000000
Ar40_g0u0800,18,40,g0u0800,L2-M4,127838.653469,1182775908598728.000000
Ar40_g0u0800,18,40,g0u0800,L3-M4,126862.526714,234474376131583.187500
Ar40_g0u0800,18,40,g0u0800,L3-M5,126960.253567,1408791041535670.500000
Ar40_g0u0800,18,40,g0u0800,M4-N6,44391.284677,280242458419738.500000
Ar40_g0u0800,18,40,g0u0800,M5-N6,44293.557824,19949812046552.207031
Ar40_g0u0800,18,40,g0u0800,M5-N7,44314.073750,299609877067687.250000
Ar40_g0u0800,18,40,g0u0800,N6-O8,20495.758942,89068859847027.828125
Ar40_g0u0800,18,40,g0u0800,N7-O8,20475.243016,3292792365187.501953
Ar40_g0u0800,18,40,g0u0800,N7-O9,20481.530649,92281728055415.468750
Ar40_g0u0800,18,40,g0u0800,O8-P10,11121.330024,34871843371822.644531
Ar40_g0u0800,18,40,g0u0800,O9-P10,11115.042391,791616021757.534912
Ar40_g0u0800,18,40,g0u0800,O9-P11,11117.465306,35647009527641.578125
Ar40_g0u0800,18,40,g0u0800,P10-Q12,6702.354213,15808762592797.685547
Ar40_g0u0800,18,40,g0u0800,P11-Q12,6699.931298,243013975704.162445
Ar40_g0u0800,18,40,g0u0800,P11-Q13,6701.020536,16047362050318.636719
Ar40_g0u0800,18,40,g0u0800,Q12-R14,4349.000632,7980361889912.951172
Ar40_g0u0800,18,40,g0u0800,Q13-R14,4347.911393,88617479872.934601
Ar40_g0u0800,18,40,g0u0800,Q13-R15,4348.458523,8067549878589.833984
Ar40_g0u0900,18,40,g0u0900,K1-L2,642986.101640,13004695897830860.000000
Ar40_g0u0900,18,40,g0u0900,K1-L3,643962.228434,12979864797941954.000000
Ar40_g0u0900,18,40,g0u0900,L2-M4,127838.654688,1182775918326197.500000
Ar40_g0u0900,18,40,g0u0900,L3-M4,126862.527895,234474378061953.250000
Ar40_g0u0900,18,40,g0u0900,L3-M5,126960.254749,1408791053186982.000000
Ar40_g0u0900,18,40,g0u0900,M4-N6,44391.285022,280242460257787.062500
Ar40_g0u0900,18,40,g0u0900,M5-N6,44293.558167,19949812177062.230469
Ar40_g0u0900,18,40,g0u0900,M5-N7,44314.074094,299609879032988.250000
Ar40_g0u0900,18,40,g0u0900,N6-O8,20495.759063,89068860252609.234375
Ar40_g0u0900,18,40,g0u0900,N7-O8,20475.243136,3292792380153.772461
Ar40_g0u0900,18,40,g0u0900,N7-O9,20481.530769,92281736480629.578125
Ar40_g0u0900,18,40,g0u0900,O8-P10,11121.330068,34871843468520.050781
Ar40_g0u0900,18,40,g0u0900,O9-P10,11115.042434,791616023949.695068
Ar40_g0u0900,18,40,g0u0900,O9-P11,11117.465349,35647009626429.015625
Ar40_g0u0900,18,40,g0u0900,P10-Q12,6702.354229,15808762616226.964844
Ar40_g0u0900,18,40,g0u0900,P11-Q12,6699.931313,243013976063.943970
Ar40_g0u0900,18,40,g0u0900,P11-Q13,6701.020552,16047362074187.689453
Ar40_g0u0900,18,40,g0u0900,Q12-R14,4349.000637,7980361895502.968750
Ar40_g0u0900,18,40,g0u0900,Q13-R14,4347.911398,88617479935.059921
Ar40_g0u0900,18,40,g0u0900,Q13-R15,4348.458528,8067549884236.236328
Ar40_g0u1000,18,40,g0u1000,K1-L2,642986.126481,13004695915766918.000000
Ar40_g0u1000,18,40,g0u1000,K1-L3,643962.253304,12979865947771528.000000
Ar40_g0u1000,18,40,g0u1000,L2-M4,127838.655609,1182776057061146.000000
Ar40_g0u1000,18,40,g0u1000,L3-M4,126862.528787,234474379522237.531250
Ar40_g0u1000,18,40,g0u1000,L3-M5,126960.255643,1408791062000663.000000
Ar40_g0u1000,18,40,g0u1000,M4-N6,44391.285283,280242461647860.281250
Ar40_g0u1000,18,40,g0u1000,M5-N6,44293.558427,19949812275764.074219
Ar40_g0u1000,18,40,g0u1000,M5-N7,44314.074354,299609880519579.500000
Ar40_g0u1000,18,40,g0u1000,N6-O8,20495.759153,89068860559140.421875
Ar40_g0u1000,18,40,g0u1000,N7-O8,20475.243226,3292792391465.221680
Ar40_g0u1000,18,40,g0u1000,N7-O9,20481.530860,92281736798231.343750
Ar40_g0u1000,18,40,g0u1000,O8-P10,11121.330100,34871843541673.378906
Ar40_g0u1000,18,40,g0u1000,O9-P10,11115.042467,791616025608.003540
Ar40_g0u1000,18,40,g0u1000,O9-P11,11117.465382,35647009701210.578125
Ar40_g0u1000,18,40,g0u1000,P10-Q12,6702.354240,15808762633930.634766
Ar40_g0u1000,18,40,g0u1000,P11-Q12,6699.931325,243013976335.873413
Ar40_g0u1000,18,40,g0u1000,P11-Q13,6701.020563,16047362092124.101562
Ar40_g0u1000,18,40,g0u1000,Q12-R14,4349.000640,7980361899765.288086
Ar40_g0u1000,18,40,g0u1000,Q13-R14,4347.911402,88617479982.276657
Ar40_g0u1000,18,40,g0u1000,Q13-R15,4348.458532,8067549888537.787109
Ar40_g0u1100,18,40,g0u1100,K1-L2,642986.145024,13004697082084182.000000
Ar40_g0u1100,18,40,g0u1100,K1-L3,643962.271868,12979865964924132.000000
Ar40_g0u1100,18,40,g0u1100,L2-M4,127838.656323,1182776062789062.500000
Ar40_g0u1100,18,40,g0u1100,L3-M4,126862.529480,234474380658419.093750
Ar40_g0u1100,18,40,g0u1100,L3-M5,126960.256337,1408791068858556.500000
Ar40_g0u1100,18,40,g0u1100,M4-N6,44391.285486,280242462729015.031250
Ar40_g0u1100,18,40,g0u1100,M5-N6,44293.558629,19949812352530.882812
Ar40_g0u1100,18,40,g0u1100,M5-N7,44314.074556,299609881675794.562500
Ar40_g0u1100,18,40,g0u1100,N6-O8,20495.759224,89068868520733.031250
Ar40_g0u1100,18,40,g0u1100,N7-O8,20475.243297,3292792400269.694824
Ar40_g0u1100,18,40,g0u1100,N7-O9,20481.530930,92281737045414.890625
Ar40_g0u1100,18,40,g0u1100,O8-P10,11121.330126,34871843598469.964844
Ar40_g0u1100,18,40,g0u1100,O9-P10,11115.042492,791616026895.614990
Ar40_g0u1100,18,40,g0u1100,O9-P11,11117.465407,35647009759311.585938
Ar40_g0u1100,18,40,g0u1100,P10-Q12,6702.354249,15808762647750.158203
Ar40_g0u1100,18,40,g0u1100,P11-Q12,6699.931334,243013976548.101685
Ar40_g0u1100,18,40,g0u1100,P11-Q13,6701.020572,16047362106127.488281
Ar40_g0u1100,18,40,g0u1100,Q12-R14,4349.000643,7980361903052.360352
Ar40_g0u1100,18,40,g0u1100,Q13-R14,4347.911405,88617480018.733200
Ar40_g0u1100,18,40,g0u1100,Q13-R15,4348.458535,8067549891854.513672
Ar40_g0u1200,18,40,g0u1200,K1-L2,642986.159246,13004697097465090.000000
Ar40_g0u1200,18,40,g0u1200,K1-L3,643962.286106,12979865980567942.000000
Ar40_g0u1200,18,40,g0u1200,L2-M4,127838.656891,1182776067350250.750000
Ar40_g0u1200,18,40,g0u1200,L3-M4,126862.530031,234474381562998.406250
Ar40_g0u1200,18,40,g0u1200,L3-M5,126960.256889,1408791074318648.750000
Ar40_g0u1200,18,40,g0u1200,M4-N6,44391.285648,280242463589836.875000
Ar40_g0u1200,18,40,g0u1200,M5-N6,44293.558790,19949812413653.242188
Ar40_g0u1200,18,40,g0u1200,M5-N7,44314.074717,299609882595864.437500
Ar40_g0u1200,18,40,g0u1200,N6-O8,20495.759280,89068868710702.218750
Ar40_g0u1200,18,40,g0u1200,N7-O8,20475.243353,3292792407279.663086
Ar40_g0u1200,18,40,g0u1200,N7-O9,20481.530986,92281737242116.750000
Ar40_g0u1200,18,40,g0u1200,O8-P10,11121.330146,34871843643722.605469
Ar40_g0u1200,18,40,g0u1200,O9-P10,11115.042512,791616027921.450195
Ar40_g0u1200,18,40,g0u1200,O9-P11,11117.465428,35647009805454.390625
Ar40_g0u1200,18,40,g0u1200,P10-Q12,6702.354256,15808762658758.720703
Ar40_g0u1200,18,40,g0u1200,P11-Q12,6699.931341,243013976717.012329
Ar40_g0u1200,18,40,g0u1200,P11-Q13,6701.020579,16047362117278.644531
Ar40_g0u1200,18,40,g0u1200,Q12-R14,4349.000646,7980361905668.384766
Ar40_g0u1200,18,40,g0u1200,Q13-R14,4347.911408,88617480047.748688
Ar40_g0u1200,18,40,g0u1200,Q13-R15,4348.458537,8067549894494.014648
