run,Z,A,kind,state,n,l,s,binding_eV,total_eV
Dy146_rsig,66,146,rsig,L3,2,1,1,-3.04975e+06,1.02527e+08
Dy146_rsig,66,146,rsig,M4,3,2,0,-1.3928e+06,1.04184e+08
Dy146_rsig,66,146,rsig,M5,3,2,1,-1.37469e+06,1.04202e+08
Dy146_rsig,66,146,rsig,N6,4,3,0,-773887,1.04802e+08
Dy146_rsig,66,146,rsig,N7,4,3,1,-770081,1.04806e+08
Dy146_rsig,66,146,rsig,O8,5,4,0,-492900,1.05083e+08
Dy146_rsig,66,146,rsig,O9,5,4,1,-491743,1.05085e+08
Dy146_rsig,66,146,rsig,P10,6,5,0,-341482,1.05235e+08
Dy146_rsig,66,146,rsig,P11,6,5,1,-341038,1.05235e+08
Dy146_rsig,66,146,rsig,Q12,7,6,0,-250551,1.05326e+08
Dy146_rsig,66,146,rsig,Q13,7,6,1,-250352,1.05326e+08
Dy146_rsig,66,146,rsig,R14,8,7,0,-191674,1.05385e+08
Dy146_rsig,66,146,rsig,R15,8,7,1,-191574,1.05385e+08
Dy148_base,66,148,base,K1,1,0,1,-7.92264e+06,9.76548e+07
Dy148_base,66,148,base,L2,2,1,0,-3.1666e+06,1.02411e+08
Dy148_base,66,148,base,L3,2,1,1,-3.05848e+06,1.02519e+08
Dy148_base,66,148,base,M4,3,2,0,-1.39293e+06,1.04184e+08
Dy148_base,66,148,base,M5,3,2,1,-1.37476e+06,1.04203e+08
Dy148_base,66,148,base,N6,4,3,0,-773895,1.04804e+08
Dy148_base,66,148,base,N7,4,3,1,-770088,1.04807e+08
Dy148_base,66,148,base,O8,5,4,0,-492905,1.05085e+08
Dy148_base,66,148,base,O9,5,4,1,-491748,1.05086e+08
Dy148_base,66,148,base,P10,6,5,0,-341485,1.05236e+08
Dy148_base,66,148,base,P11,6,5,1,-341041,1.05236e+08
Dy148_base,66,148,base,Q12,7,6,0,-250554,1.05327e+08
Dy148_base,66,148,base,Q13,7,6,1,-250355,1.05327e+08
Dy148_base,66,148,base,R14,8,7,0,-191676,1.05386e+08
Dy148_base,66,148,base,R15,8,7,1,-191576,1.05386e+08
Dy148_rsig,66,148,rsig,K1,1,0,1,-7.75671e+06,9.78207e+07
Dy148_rsig,66,148,rsig,L2,2,1,0,-3.15312e+06,1.02424e+08
Dy148_rsig,66,148,rsig,L3,2,1,1,-3.04971e+06,1.02528e+08
Dy148_rsig,66,148,rsig,M4,3,2,0,-1.39282e+06,1.04185e+08
Dy148_rsig,66,148,rsig,M5,3,2,1,-1.37471e+06,1.04203e+08
Dy148_rsig,66,148,rsig,N6,4,3,0,-773896,1.04804e+08
Dy148_rsig,66,148,rsig,N7,4,3,1,-770089,1.04807e+08
Dy148_rsig,66,148,rsig,O8,5,4,0,-492906,1.05085e+08
Dy148_rsig,66,148,rsig,O9,5,4,1,-491749,1.05086e+08
Dy148_rsig,66,148,rsig,P10,6,5,0,-341485,1.05236e+08
Dy148_rsig,66,148,rsig,P11,6,5,1,-341041,1.05236e+08
Dy148_rsig,66,148,rsig,Q12,7,6,0,-250554,1.05327e+08
Dy148_rsig,66,148,rsig,Q13,7,6,1,-250355,1.05327e+08
Dy148_rsig,66,148,rsig,R14,8,7,0,-191676,1.05386e+08
Dy148_rsig,66,148,rsig,R15,8,7,1,-191576,1.05386e+08
Dy149_base,66,149,base,K1,1,0,1,-7.91472e+06,9.76632e+07
Dy149_base,66,149,base,L2,2,1,0,-3.16599e+06,1.02412e+08
Dy149_base,66,149,base,L3,2,1,1,-3.05809e+06,1.0252e+08
Dy149_base,66,149,base,M4,3,2,0,-1.39293e+06,1.04185e+08
Dy149_base,66,149,base,M5,3,2,1,-1.37477e+06,1.04203e+08
Dy149_base,66,149,base,N6,4,3,0,-773899,1.04804e+08
Dy149_base,66,149,base,N7,4,3,1,-770092,1.04808e+08
Dy149_base,66,149,base,O8,5,4,0,-492908,1.05085e+08
Dy149_base,66,149,base,O9,5,4,1,-491751,1.05086e+08
Dy149_base,66,149,base,P10,6,5,0,-341487,1.05236e+08
Dy149_base,66,149,base,P11,6,5,1,-341043,1.05237e+08
Dy149_base,66,149,base,Q12,7,6,0,-250555,1.05327e+08
Dy149_base,66,149,base,Q13,7,6,1,-250356,1.05328e+08
Dy149_base,66,149,base,R14,8,7,0,-191677,1.05386e+08
Dy149_base,66,149,base,R15,8,7,1,-191577,1.05386e+08
Dy149_rsig,66,149,rsig,K1,1,0,1,-7.74879e+06,9.78292e+07
Dy149_rsig,66,149,rsig,L2,2,1,0,-3.15246e+06,1.02425e+08
Dy149_rsig,66,149,rsig,L3,2,1,1,-3.04928e+06,1.02529e+08
Dy149_rsig,66,149,rsig,M4,3,2,0,-1.39282e+06,1.04185e+08
Dy149_rsig,66,149,rsig,M5,3,2,1,-1.37471e+06,1.04203e+08
Dy149_rsig,66,149,rsig,N6,4,3,0,-773900,1.04804e+08
Dy149_rsig,66,149,rsig,N7,4,3,1,-770093,1.04808e+08
Dy149_rsig,66,149,rsig,O8,5,4,0,-492908,1.05085e+08
Dy149_rsig,66,149,rsig,O9,5,4,1,-491751,1.05086e+08
Dy149_rsig,66,149,rsig,P10,6,5,0,-341487,1.05236e+08
Dy149_rsig,66,149,rsig,P11,6,5,1,-341043,1.05237e+08
Dy149_rsig,66,149,rsig,Q12,7,6,0,-250555,1.05327e+08
Dy149_rsig,66,149,rsig,Q13,7,6,1,-250356,1.05328e+08
Dy149_rsig,66,149,rsig,R14,8,7,0,-191677,1.05386e+08
Dy149_rsig,66,149,rsig,R15,8,7,1,-191577,1.05386e+08
Dy150_base,66,150,base,K1,1,0,1,-7.90491e+06,9.76736e+07
Dy150_base,66,150,base,L2,2,1,0,-3.16523e+06,1.02413e+08
Dy150_base,66,150,base,L3,2,1,1,-3.05761e+06,1.02521e+08
Dy150_base,66,150,base,M4,3,2,0,-1.39293e+06,1.04186e+08
Dy150_base,66,150,base,M5,3,2,1,-1.37477e+06,1.04204e+08
Dy150_base,66,150,base,N6,4,3,0,-773903,1.04805e+08
Dy150_base,66,150,base,N7,4,3,1,-770096,1.04808e+08
Dy150_base,66,150,base,O8,5,4,0,-492910,1.05086e+08
Dy150_base,66,150,base,O9,5,4,1,-491753,1.05087e+08
Dy150_base,66,150,base,P10,6,5,0,-341488,1.05237e+08
Dy150_base,66,150,base,P11,6,5,1,-341045,1.05237e+08
Dy150_base,66,150,base,Q12,7,6,0,-250556,1.05328e+08
Dy150_base,66,150,base,Q13,7,6,1,-250357,1.05328e+08
Dy150_base,66,150,base,R14,8,7,0,-191678,1.05387e+08
Dy150_base,66,150,base,R15,8,7,1,-191578,1.05387e+08
Dy150_rsig,66,150,rsig,K1,1,0,1,-7.73811e+06,9.78404e+07
Dy150_rsig,66,150,rsig,L2,2,1,0,-3.15157e+06,1.02427e+08
Dy150_rsig,66,150,rsig,L3,2,1,1,-3.0487e+06,1.0253e+08
Dy150_rsig,66,150,rsig,M4,3,2,0,-1.39282e+06,1.04186e+08
Dy150_rsig,66,150,rsig,M5,3,2,1,-1.37472e+06,1.04204e+08
Dy150_rsig,66,150,rsig,N6,4,3,0,-773904,1.04805e+08
Dy150_rsig,66,150,rsig,N7,4,3,1,-770097,1.04808e+08
Dy150_rsig,66,150,rsig,O8,5,4,0,-492911,1.05086e+08
Dy150_rsig,66,150,rsig,O9,5,4,1,-491754,1.05087e+08
Dy150_rsig,66,150,rsig,P10,6,5,0,-341489,1.05237e+08
Dy150_rsig,66,150,rsig,P11,6,5,1,-341045,1.05237e+08
Dy150_rsig,66,150,rsig,Q12,7,6,0,-250556,1.05328e+08
Dy150_rsig,66,150,rsig,Q13,7,6,1,-250357,1.05328e+08
Dy150_rsig,66,150,rsig,R14,8,7,0,-191678,1.05387e+08
Dy150_rsig,66,150,rsig,R15,8,7,1,-191578,1.05387e+08
Dy151_base,66,151,base,K1,1,0,1,-7.89823e+06,9.76808e+07
Dy151_base,66,151,base,L2,2,1,0,-3.16471e+06,1.02414e+08
Dy151_base,66,151,base,L3,2,1,1,-3.05728e+06,1.02522e+08
Dy151_base,66,151,base,M4,3,2,0,-1.39293e+06,1.04186e+08
Dy151_base,66,151,base,M5,3,2,1,-1.37478e+06,1.04204e+08
Dy151_base,66,151,base,N6,4,3,0,-773907,1.04805e+08
Dy151_base,66,151,base,N7,4,3,1,-770100,1.04809e+08
Dy151_base,66,151,base,O8,5,4,0,-492913,1.05086e+08
Dy151_base,66,151,base,O9,5,4,1,-491756,1.05087e+08
Dy151_base,66,151,base,P10,6,5,0,-341490,1.05238e+08
Dy151_base,66,151,base,P11,6,5,1,-341047,1.05238e+08
Dy151_base,66,151,base,Q12,7,6,0,-250557,1.05328e+08
Dy151_base,66,151,base,Q13,7,6,1,-250359,1.05329e+08
Dy151_base,66,151,base,R14,8,7,0,-191679,1.05387e+08
Dy151_base,66,151,base,R15,8,7,1,-191579,1.05387e+08
Dy151_rsig,66,151,rsig,K1,1,0,1,-7.73023e+06,9.78488e+07
Dy151_rsig,66,151,rsig,L2,2,1,0,-3.15092e+06,1.02428e+08
Dy151_rsig,66,151,rsig,L3,2,1,1,-3.04827e+06,1.02531e+08
Dy151_rsig,66,151,rsig,M4,3,2,0,-1.39282e+06,1.04186e+08
Dy151_rsig,66,151,rsig,M5,3,2,1,-1.37472e+06,1.04204e+08
Dy151_rsig,66,151,rsig,N6,4,3,0,-773908,1.04805e+08
Dy151_rsig,66,151,rsig,N7,4,3,1,-770101,1.04809e+08
Dy151_rsig,66,151,rsig,O8,5,4,0,-492913,1.05086e+08
Dy151_rsig,66,151,rsig,O9,5,4,1,-491756,1.05087e+08
Dy151_rsig,66,151,rsig,P10,6,5,0,-341490,1.05238e+08
Dy151_rsig,66,151,rsig,P11,6,5,1,-341047,1.05238e+08
Dy151_rsig,66,151,rsig,Q12,7,6,0,-250558,1.05328e+08
Dy151_rsig,66,151,rsig,Q13,7,6,1,-250359,1.05329e+08
Dy151_rsig,66,151,rsig,R14,8,7,0,-191679,1.05387e+08
Dy151_rsig,66,151,rsig,R15,8,7,1,-191579,1.05387e+08
Dy152_base,66,152,base,K1,1,0,1,-7.88775e+06,9.76918e+07
Dy152_base,66,152,base,L2,2,1,0,-3.16389e+06,1.02416e+08
Dy152_base,66,152,base,L3,2,1,1,-3.05676e+06,1.02523e+08
Dy152_base,66,152,base,M4,3,2,0,-1.39293e+06,1.04187e+08
Dy152_base,66,152,base,M5,3,2,1,-1.37478e+06,1.04205e+08
Dy152_base,66,152,base,N6,4,3,0,-773911,1.04806e+08
Dy152_base,66,152,base,N7,4,3,1,-770104,1.04809e+08
Dy152_base,66,152,base,O8,5,4,0,-492915,1.05087e+08
Dy152_base,66,152,base,O9,5,4,1,-491758,1.05088e+08
Dy152_base,66,152,base,P10,6,5,0,-341492,1.05238e+08
Dy152_base,66,152,base,P11,6,5,1,-341048,1.05238e+08
Dy152_base,66,152,base,Q12,7,6,0,-250559,1.05329e+08
Dy152_base,66,152,base,Q13,7,6,1,-250360,1.05329e+08
Dy152_base,66,152,base,R14,8,7,0,-191680,1.05388e+08
Dy152_base,66,152,base,R15,8,7,1,-191580,1.05388e+08
Dy152_rsig,66,152,rsig,K1,1,0,1,-7.71704e+06,9.78625e+07
Dy152_rsig,66,152,rsig,L2,2,1,0,-3.14981e+06,1.0243e+08
Dy152_rsig,66,152,rsig,L3,2,1,1,-3.04753e+06,1.02532e+08
Dy152_rsig,66,152,rsig,M4,3,2,0,-1.39282e+06,1.04187e+08
Dy152_rsig,66,152,rsig,M5,3,2,1,-1.37472e+06,1.04205e+08
Dy152_rsig,66,152,rsig,N6,4,3,0,-773911,1.04806e+08
Dy152_rsig,66,152,rsig,N7,4,3,1,-770104,1.04809e+08
Dy152_rsig,66,152,rsig,O8,5,4,0,-492916,1.05087e+08
Dy152_rsig,66,152,rsig,O9,5,4,1,-491759,1.05088e+08
Dy152_rsig,66,152,rsig,P10,6,5,0,-341492,1.05238e+08
Dy152_rsig,66,152,rsig,P11,6,5,1,-341048,1.05238e+08
Dy152_rsig,66,152,rsig,Q12,7,6,0,-250559,1.05329e+08
Dy152_rsig,66,152,rsig,Q13,7,6,1,-250360,1.05329e+08
Dy152_rsig,66,152,rsig,R14,8,7,0,-191680,1.05388e+08
Dy152_rsig,66,152,rsig,R15,8,7,1,-191580,1.05388e+08
Dy153_base,66,153,base,K1,1,0,1,-7.8818e+06,9.76983e+07
Dy153_base,66,153,base,L2,2,1,0,-3.16343e+06,1.02417e+08
Dy153_base,66,153,base,L3,2,1,1,-3.05647e+06,1.02524e+08
Dy153_base,66,153,base,M4,3,2,0,-1.39294e+06,1.04187e+08
Dy153_base,66,153,base,M5,3,2,1,-1.37478e+06,1.04205e+08
Dy153_base,66,153,base,N6,4,3,0,-773915,1.04806e+08
Dy153_base,66,153,base,N7,4,3,1,-770107,1.0481e+08
Dy153_base,66,153,base,O8,5,4,0,-492918,1.05087e+08
Dy153_base,66,153,base,O9,5,4,1,-491761,1.05088e+08
Dy153_base,66,153,base,P10,6,5,0,-341494,1.05239e+08
Dy153_base,66,153,base,P11,6,5,1,-341050,1.05239e+08
Dy153_base,66,153,base,Q12,7,6,0,-250560,1.05329e+08
Dy153_base,66,153,base,Q13,7,6,1,-250361,1.0533e+08
Dy153_base,66,153,base,R14,8,7,0,-191681,1.05388e+08
Dy153_base,66,153,base,R15,8,7,1,-191581,1.05388e+08
Dy153_rsig,66,153,rsig,K1,1,0,1,-7.70907e+06,9.7871e+07
Dy153_rsig,66,153,rsig,L2,2,1,0,-3.14914e+06,1.02431e+08
Dy153_rsig,66,153,rsig,L3,2,1,1,-3.04709e+06,1.02533e+08
Dy153_rsig,66,153,rsig,M4,3,2,0,-1.39282e+06,1.04187e+08
Dy153_rsig,66,153,rsig,M5,3,2,1,-1.37473e+06,1.04205e+08
Dy153_rsig,66,153,rsig,N6,4,3,0,-773915,1.04806e+08
Dy153_rsig,66,153,rsig,N7,4,3,1,-770108,1.0481e+08
Dy153_rsig,66,153,rsig,O8,5,4,0,-492918,1.05087e+08
Dy153_rsig,66,153,rsig,O9,5,4,1,-491761,1.05088e+08
Dy153_rsig,66,153,rsig,P10,6,5,0,-341494,1.05239e+08
Dy153_rsig,66,153,rsig,P11,6,5,1,-341050,1.05239e+08
Dy153_rsig,66,153,rsig,Q12,7,6,0,-250560,1.05329e+08
Dy153_rsig,66,153,rsig,Q13,7,6,1,-250361,1.0533e+08
Dy153_rsig,66,153,rsig,R14,8,7,0,-191681,1.05388e+08
Dy153_rsig,66,153,rsig,R15,8,7,1,-191581,1.05388e+08
Dy154_base,66,154,base,K1,1,0,1,-7.86738e+06,9.77132e+07
Dy154_base,66,154,base,L2,2,1,0,-3.16228e+06,1.02418e+08
Dy154_base,66,154,base,L3,2,1,1,-3.05574e+06,1.02525e+08
Dy154_base,66,154,base,M4,3,2,0,-1.39293e+06,1.04188e+08
Dy154_base,66,154,base,M5,3,2,1,-1.37479e+06,1.04206e+08
Dy154_base,66,154,base,N6,4,3,0,-773918,1.04807e+08
Dy154_base,66,154,base,N7,4,3,1,-770111,1.0481e+08
Dy154_base,66,154,base,O8,5,4,0,-492920,1.05088e+08
Dy154_base,66,154,base,O9,5,4,1,-491763,1.05089e+08
Dy154_base,66,154,base,P10,6,5,0,-341495,1.05239e+08
Dy154_base,66,154,base,P11,6,5,1,-341052,1.0524e+08
Dy154_base,66,154,base,Q12,7,6,0,-250561,1.0533e+08
Dy154_base,66,154,base,Q13,7,6,1,-250362,1.0533e+08
Dy154_base,66,154,base,R14,8,7,0,-191682,1.05389e+08
Dy154_base,66,154,base,R15,8,7,1,-191582,1.05389e+08
Dy154_rsig,66,154,rsig,K1,1,0,1,-7.68848e+06,9.78921e+07
Dy154_rsig,66,154,rsig,L2,2,1,0,-3.14738e+06,1.02433e+08
Dy154_rsig,66,154,rsig,L3,2,1,1,-3.04592e+06,1.02535e+08
Dy154_rsig,66,154,rsig,M4,3,2,0,-1.39281e+06,1.04188e+08
Dy154_rsig,66,154,rsig,M5,3,2,1,-1.37472e+06,1.04206e+08
Dy154_rsig,66,154,rsig,N6,4,3,0,-773919,1.04807e+08
Dy154_rsig,66,154,rsig,N7,4,3,1,-770112,1.0481e+08
Dy154_rsig,66,154,rsig,O8,5,4,0,-492920,1.05088e+08
Dy154_rsig,66,154,rsig,O9,5,4,1,-491763,1.05089e+08
Dy154_rsig,66,154,rsig,P10,6,5,0,-341495,1.05239e+08
Dy154_rsig,66,154,rsig,P11,6,5,1,-341052,1.0524e+08
Dy154_rsig,66,154,rsig,Q12,7,6,0,-250561,1.0533e+08
Dy154_rsig,66,154,rsig,Q13,7,6,1,-250362,1.0533e+08
Dy154_rsig,66,154,rsig,R14,8,7,0,-191682,1.05389e+08
Dy154_rsig,66,154,rsig,R15,8,7,1,-191582,1.05389e+08
Dy155_base,66,155,base,K1,1,0,1,-7.85232e+06,9.77288e+07
Dy155_base,66,155,base,L2,2,1,0,-3.16108e+06,1.0242e+08
Dy155_base,66,155,base,L3,2,1,1,-3.05496e+06,1.02526e+08
Dy155_base,66,155,base,M4,3,2,0,-1.39293e+06,1.04188e+08
Dy155_base,66,155,base,M5,3,2,1,-1.37479e+06,1.04206e+08
Dy155_base,66,155,base,N6,4,3,0,-773922,1.04807e+08
Dy155_base,66,155,base,N7,4,3,1,-770115,1.04811e+08
Dy155_base,66,155,base,O8,5,4,0,-492922,1.05088e+08
Dy155_base,66,155,base,O9,5,4,1,-491765,1.05089e+08
Dy155_base,66,155,base,P10,6,5,0,-341497,1.0524e+08
Dy155_base,66,155,base,P11,6,5,1,-341053,1.0524e+08
Dy155_base,66,155,base,Q12,7,6,0,-250562,1.05331e+08
Dy155_base,66,155,base,Q13,7,6,1,-250364,1.05331e+08
Dy155_base,66,155,base,R14,8,7,0,-191683,1.05389e+08
Dy155_base,66,155,base,R15,8,7,1,-191583,1.05389e+08
Dy155_rsig,66,155,rsig,K1,1,0,1,-7.66528e+06,9.79158e+07
Dy155_rsig,66,155,rsig,L2,2,1,0,-3.14537e+06,1.02436e+08
Dy155_rsig,66,155,rsig,L3,2,1,1,-3.04458e+06,1.02536e+08
Dy155_rsig,66,155,rsig,M4,3,2,0,-1.3928e+06,1.04188e+08
Dy155_rsig,66,155,rsig,M5,3,2,1,-1.37472e+06,1.04206e+08
Dy155_rsig,66,155,rsig,N6,4,3,0,-773923,1.04807e+08
Dy155_rsig,66,155,rsig,N7,4,3,1,-770116,1.04811e+08
Dy155_rsig,66,155,rsig,O8,5,4,0,-492923,1.05088e+08
Dy155_rsig,66,155,rsig,O9,5,4,1,-491766,1.05089e+08
Dy155_rsig,66,155,rsig,P10,6,5,0,-341497,1.0524e+08
Dy155_rsig,66,155,rsig,P11,6,5,1,-341053,1.0524e+08
Dy155_rsig,66,155,rsig,Q12,7,6,0,-250562,1.05331e+08
Dy155_rsig,66,155,rsig,Q13,7,6,1,-250364,1.05331e+08
Dy155_rsig,66,155,rsig,R14,8,7,0,-191683,1.05389e+08
Dy155_rsig,66,155,rsig,R15,8,7,1,-191583,1.05389e+08
Dy156_base,66,156,base,K1,1,0,1,-7.84086e+06,9.77407e+07
Dy156_base,66,156,base,L2,2,1,0,-3.16017e+06,1.02421e+08
Dy156_base,66,156,base,L3,2,1,1,-3.05437e+06,1.02527e+08
Dy156_base,66,156,base,M4,3,2,0,-1.39293e+06,1.04189e+08
Dy156_base,66,156,base,M5,3,2,1,-1.37479e+06,1.04207e+08
Dy156_base,66,156,base,N6,4,3,0,-773926,1.04808e+08
Dy156_base,66,156,base,N7,4,3,1,-770119,1.04811e+08
Dy156_base,66,156,base,O8,5,4,0,-492925,1.05089e+08
Dy156_base,66,156,base,O9,5,4,1,-491768,1.0509e+08
Dy156_base,66,156,base,P10,6,5,0,-341499,1.0524e+08
Dy156_base,66,156,base,P11,6,5,1,-341055,1.05241e+08
Dy156_base,66,156,base,Q12,7,6,0,-250564,1.05331e+08
Dy156_base,66,156,base,Q13,7,6,1,-250365,1.05331e+08
Dy156_base,66,156,base,R14,8,7,0,-191683,1.0539e+08
Dy156_base,66,156,base,R15,8,7,1,-191584,1.0539e+08
Dy156_rsig,66,156,rsig,K1,1,0,1,-7.64657e+06,9.7935e+07
Dy156_rsig,66,156,rsig,L2,2,1,0,-3.14375e+06,1.02438e+08
Dy156_rsig,66,156,rsig,L3,2,1,1,-3.04348e+06,1.02538e+08
Dy156_rsig,66,156,rsig,M4,3,2,0,-1.39279e+06,1.04189e+08
Dy156_rsig,66,156,rsig,M5,3,2,1,-1.37472e+06,1.04207e+08
Dy156_rsig,66,156,rsig,N6,4,3,0,-773926,1.04808e+08
Dy156_rsig,66,156,rsig,N7,4,3,1,-770119,1.04811e+08
Dy156_rsig,66,156,rsig,O8,5,4,0,-492925,1.05089e+08
Dy156_rsig,66,156,rsig,O9,5,4,1,-491768,1.0509e+08
Dy156_rsig,66,156,rsig,P10,6,5,0,-341499,1.0524e+08
Dy156_rsig,66,156,rsig,P11,6,5,1,-341055,1.05241e+08
Dy156_rsig,66,156,rsig,Q12,7,6,0,-250564,1.05331e+08
Dy156_rsig,66,156,rsig,Q13,7,6,1,-250365,1.05331e+08
Dy156_rsig,66,156,rsig,R14,8,7,0,-191684,1.0539e+08
Dy156_rsig,66,156,rsig,R15,8,7,1,-191584,1.0539e+08
Dy157_base,66,157,base,K1,1,0,1,-7.83484e+06,9.77472e+07
Dy157_base,66,157,base,L2,2,1,0,-3.15969e+06,1.02422e+08
Dy157_base,66,157,base,L3,2,1,1,-3.05407e+06,1.02528e+08
Dy157_base,66,157,base,M4,3,2,0,-1.39293e+06,1.04189e+08
Dy157_base,66,157,base,M5,3,2,1,-1.3748e+06,1.04207e+08
Dy157_base,66,157,base,N6,4,3,0,-773929,1.04808e+08
Dy157_base,66,157,base,N7,4,3,1,-770122,1.04812e+08
Dy157_base,66,157,base,O8,5,4,0,-492927,1.05089e+08
Dy157_base,66,157,base,O9,5,4,1,-491770,1.0509e+08
Dy157_base,66,157,base,P10,6,5,0,-341500,1.05241e+08
Dy157_base,66,157,base,P11,6,5,1,-341056,1.05241e+08
Dy157_base,66,157,base,Q12,7,6,0,-250565,1.05331e+08
Dy157_base,66,157,base,Q13,7,6,1,-250366,1.05332e+08
Dy157_base,66,157,base,R14,8,7,0,-191684,1.0539e+08
Dy157_base,66,157,base,R15,8,7,1,-191585,1.0539e+08
Dy157_rsig,66,157,rsig,K1,1,0,1,-7.63644e+06,9.79456e+07
Dy157_rsig,66,157,rsig,L2,2,1,0,-3.14287e+06,1.02439e+08
Dy157_rsig,66,157,rsig,L3,2,1,1,-3.04289e+06,1.02539e+08
Dy157_rsig,66,157,rsig,M4,3,2,0,-1.39278e+06,1.04189e+08
Dy157_rsig,66,157,rsig,M5,3,2,1,-1.37472e+06,1.04207e+08
Dy157_rsig,66,157,rsig,N6,4,3,0,-773930,1.04808e+08
Dy157_rsig,66,157,rsig,N7,4,3,1,-770123,1.04812e+08
Dy157_rsig,66,157,rsig,O8,5,4,0,-492927,1.05089e+08
Dy157_rsig,66,157,rsig,O9,5,4,1,-491771,1.0509e+08
Dy157_rsig,66,157,rsig,P10,6,5,0,-341500,1.05241e+08
Dy157_rsig,66,157,rsig,P11,6,5,1,-341057,1.05241e+08
Dy157_rsig,66,157,rsig,Q12,7,6,0,-250565,1.05331e+08
Dy157_rsig,66,157,rsig,Q13,7,6,1,-250366,1.05332e+08
Dy157_rsig,66,157,rsig,R14,8,7,0,-191684,1.0539e+08
Dy157_rsig,66,157,rsig,R15,8,7,1,-191585,1.0539e+08
Dy158_base,66,158,base,K1,1,0,1,-7.82751e+06,9.7755e+07
Dy158_base,66,158,base,L2,2,1,0,-3.1591e+06,1.02423e+08
Dy158_base,66,158,base,L3,2,1,1,-3.05369e+06,1.02529e+08
Dy158_base,66,158,base,M4,3,2,0,-1.39293e+06,1.0419e+08
Dy158_base,66,158,base,M5,3,2,1,-1.3748e+06,1.04208e+08
Dy158_base,66,158,base,N6,4,3,0,-773933,1.04809e+08
Dy158_base,66,158,base,N7,4,3,1,-770126,1.04812e+08
Dy158_base,66,158,base,O8,5,4,0,-492929,1.0509e+08
Dy158_base,66,158,base,O9,5,4,1,-491772,1.05091e+08
Dy158_base,66,158,base,P10,6,5,0,-341502,1.05241e+08
Dy158_base,66,158,base,P11,6,5,1,-341058,1.05241e+08
Dy158_base,66,158,base,Q12,7,6,0,-250566,1.05332e+08
Dy158_base,66,158,base,Q13,7,6,1,-250367,1.05332e+08
Dy158_base,66,158,base,R14,8,7,0,-191685,1.05391e+08
Dy158_base,66,158,base,R15,8,7,1,-191586,1.05391e+08
Dy158_rsig,66,158,rsig,K1,1,0,1,-7.62378e+06,9.79588e+07
Dy158_rsig,66,158,rsig,L2,2,1,0,-3.14176e+06,1.02441e+08
Dy158_rsig,66,158,rsig,L3,2,1,1,-3.04215e+06,1.0254e+08
Dy158_rsig,66,158,rsig,M4,3,2,0,-1.39278e+06,1.0419e+08
Dy158_rsig,66,158,rsig,M5,3,2,1,-1.37472e+06,1.04208e+08
Dy158_rsig,66,158,rsig,N6,4,3,0,-773934,1.04809e+08
Dy158_rsig,66,158,rsig,N7,4,3,1,-770127,1.04812e+08
Dy158_rsig,66,158,rsig,O8,5,4,0,-492930,1.0509e+08
Dy158_rsig,66,158,rsig,O9,5,4,1,-491773,1.05091e+08
Dy158_rsig,66,158,rsig,P10,6,5,0,-341502,1.05241e+08
Dy158_rsig,66,158,rsig,P11,6,5,1,-341058,1.05241e+08
Dy158_rsig,66,158,rsig,Q12,7,6,0,-250566,1.05332e+08
Dy158_rsig,66,158,rsig,Q13,7,6,1,-250367,1.05332e+08
Dy158_rsig,66,158,rsig,R14,8,7,0,-191685,1.05391e+08
Dy158_rsig,66,158,rsig,R15,8,7,1,-191586,1.05391e+08
Dy159_base,66,159,base,K1,1,0,1,-7.82684e+06,9.77562e+07
Dy159_base,66,159,base,L2,2,1,0,-3.15906e+06,1.02424e+08
Dy159_base,66,159,base,L3,2,1,1,-3.05367e+06,1.02529e+08
Dy159_base,66,159,base,M4,3,2,0,-1.39294e+06,1.0419e+08
Dy159_base,66,159,base,M5,3,2,1,-1.37481e+06,1.04208e+08
Dy159_base,66,159,base,N6,4,3,0,-773936,1.04809e+08
Dy159_base,66,159,base,N7,4,3,1,-770129,1.04813e+08
Dy159_base,66,159,base,O8,5,4,0,-492932,1.0509e+08
Dy159_base,66,159,base,O9,5,4,1,-491775,1.05091e+08
Dy159_base,66,159,base,P10,6,5,0,-341503,1.05242e+08
Dy159_base,66,159,base,P11,6,5,1,-341060,1.05242e+08
Dy159_base,66,159,base,Q12,7,6,0,-250567,1.05332e+08
Dy159_base,66,159,base,Q13,7,6,1,-250368,1.05333e+08
Dy159_base,66,159,base,R14,8,7,0,-191686,1.05391e+08
Dy159_base,66,159,base,R15,8,7,1,-191586,1.05391e+08
Dy159_rsig,66,159,rsig,K1,1,0,1,-7.62262e+06,9.79604e+07
Dy159_rsig,66,159,rsig,L2,2,1,0,-3.14167e+06,1.02441e+08
Dy159_rsig,66,159,rsig,L3,2,1,1,-3.04209e+06,1.02541e+08
Dy159_rsig,66,159,rsig,M4,3,2,0,-1.39279e+06,1.0419e+08
Dy159_rsig,66,159,rsig,M5,3,2,1,-1.37473e+06,1.04208e+08
Dy159_rsig,66,159,rsig,N6,4,3,0,-773937,1.04809e+08
Dy159_rsig,66,159,rsig,N7,4,3,1,-770130,1.04813e+08
Dy159_rsig,66,159,rsig,O8,5,4,0,-492932,1.0509e+08
Dy159_rsig,66,159,rsig,O9,5,4,1,-491775,1.05091e+08
Dy159_rsig,66,159,rsig,P10,6,5,0,-341503,1.05242e+08
Dy159_rsig,66,159,rsig,P11,6,5,1,-341060,1.05242e+08
