run,Z,A,kind,line,delta_e_eV,w12_per_s
Sr84_rsig,38,84,rsig,K1-L3,2337998.147375,210053850840443264.000000
Sr84_rsig,38,84,rsig,L2-M4,584407.246542,24047478190431480.000000
Sr84_rsig,38,84,rsig,L3-M4,566962.803528,4638512924743651.000000
Sr84_rsig,38,84,rsig,L3-M5,568933.178339,28006834911922148.000000
Sr84_rsig,38,84,rsig,M4-N6,200258.239839,5634671401684227.000000
Sr84_rsig,38,84,rsig,M5-N6,198287.865028,396444605443730.625000
Sr84_rsig,38,84,rsig,M5-N7,198699.453870,5979059864840874.000000
Sr84_rsig,38,84,rsig,N6-O8,91990.647993,1782521049703840.500000
Sr84_rsig,38,84,rsig,N7-O8,91579.059152,65479201429767.890625
Sr84_rsig,38,84,rsig,N7-O9,91704.841854,1840866865808350.750000
Sr84_rsig,38,84,rsig,O8-P10,49808.533349,696321806930975.250000
Sr84_rsig,38,84,rsig,O9-P10,49682.750647,15743040210976.072266
Sr84_rsig,38,84,rsig,O9-P11,49731.133594,710599290987209.500000
Sr84_rsig,38,84,rsig,P10-Q12,29981.476861,315233354488466.437500
Sr84_rsig,38,84,rsig,P11-Q12,29933.093913,4832157133315.566406
Sr84_rsig,38,84,rsig,P11-Q13,29954.817497,319672783857282.812500
Sr84_rsig,38,84,rsig,Q12-R14,19439.741598,158989413324661.093750
Sr84_rsig,38,84,rsig,Q13-R14,19418.018015,1761822439305.781738
Sr84_rsig,38,84,rsig,Q13-R15,19428.920501,160624182496193.125000
Sr85_base,38,85,base,K1-L2,2322925.366303,209326600213557984.000000
Sr85_base,38,85,base,K1-L3,2340384.390643,210274354574578560.000000
Sr85_base,38,85,base,L2-M4,584449.563150,24048894966978040.000000
Sr85_base,38,85,base,L3-M4,566990.538810,4638708958914726.000000
Sr85_base,38,85,base,L3-M5,568960.969995,28008003209517384.000000
Sr85_base,38,85,base,M4-N6,200261.458618,5634761520503759.000000
Sr85_base,38,85,base,M5-N6,198291.027433,396450906304823.750000
Sr85_base,38,85,base,M5-N7,198702.622808,5979154693939746.000000
Sr85_base,38,85,base,N6-O8,91992.108542,1782549421794352.500000
Sr85_base,38,85,base,N7-O8,91580.513167,65480243267961.781250
Sr85_base,38,85,base,N7-O9,91706.297865,1840896115285071.250000
Sr85_base,38,85,base,O8-P10,49809.324222,696332883906315.500000
Sr85_base,38,85,base,O9-P10,49683.539524,15743290158386.115234
Sr85_base,38,85,base,O9-P11,49731.923239,710610511235497.625000
Sr85_base,38,85,base,P10-Q12,29981.952816,315238359211873.562500
Sr85_base,38,85,base,P11-Q12,29933.569101,4832233974475.400391
Sr85_base,38,85,base,P11-Q13,29955.293029,319677863574199.875000
Sr85_base,38,85,base,Q12-R14,19440.050129,158991940638601.187500
Sr85_base,38,85,base,Q13-R14,19418.326201,1761850154112.922363
Sr85_base,38,85,base,Q13-R15,19429.228860,160626737218416.500000
Sr85_rsig,38,85,rsig,K1-L2,2322492.580800,209284548600551008.000000
Sr85_rsig,38,85,rsig,K1-L3,2339948.955771,210234105924320384.000000
Sr85_rsig,38,85,rsig,L2-M4,584443.455893,24048704841243080.000000
Sr85_rsig,38,85,rsig,L3-M4,566987.080922,4638686742201131.000000
Sr85_rsig,38,85,rsig,L3-M5,568957.507508,28007867083453804.000000
Sr85_rsig,38,85,rsig,M4-N6,200261.453562,5634761627023017.000000
Sr85_rsig,38,85,rsig,M5-N6,198291.026976,396450911820937.000000
Sr85_rsig,38,85,rsig,M5-N7,198702.622359,5979154777853868.000000
Sr85_rsig,38,85,rsig,N6-O8,91992.109468,1782549437357037.250000
Sr85_rsig,38,85,rsig,N7-O8,91580.514086,65480243834980.593750
Sr85_rsig,38,85,rsig,N7-O9,91706.298786,1840896131352022.000000
Sr85_rsig,38,85,rsig,O8-P10,49809.324646,696332889516402.625000
Sr85_rsig,38,85,rsig,O9-P10,49683.539946,15743291412757.765625
Sr85_rsig,38,85,rsig,O9-P11,49731.923662,710610567661250.375000
Sr85_rsig,38,85,rsig,P10-Q12,29981.953053,315238361591734.250000
Sr85_rsig,38,85,rsig,P11-Q12,29933.569337,4832234010803.254883
Sr85_rsig,38,85,rsig,P11-Q13,29955.293265,319677865987660.437500
Sr85_rsig,38,85,rsig,Q12-R14,19440.050267,158991941623246.343750
Sr85_rsig,38,85,rsig,Q13-R14,19418.326339,1761850164987.328613
Sr85_rsig,38,85,rsig,Q13-R15,19429.228998,160626738212707.593750
Sr86_base,38,86,base,K1-L2,2322886.301475,209322547999267328.000000
Sr86_base,38,86,base,K1-L3,2340345.136858,210270628164724224.000000
Sr86_base,38,86,base,L2-M4,584457.565815,24049234384553312.000000
Sr86_base,38,86,base,L3-M4,566998.730432,4638777200008257.000000
Sr86_base,38,86,base,L3-M5,568969.191475,28008414388221344.000000
Sr86_base,38,86,base,M4-N6,200264.564964,5634849421895389.000000
Sr86_base,38,86,base,M5-N6,198294.103921,396457094965076.187500
Sr86_base,38,86,base,M5-N7,198705.705700,5979247835997438.000000
Sr86_base,38,86,base,N6-O8,91993.535578,1782577049669611.500000
Sr86_base,38,86,base,N7-O8,91581.933799,65481262688401.718750
Sr86_base,38,86,base,N7-O9,91707.720453,1840924735883392.250000
Sr86_base,38,86,base,O8-P10,49810.096540,696343692896192.125000
Sr86_base,38,86,base,O9-P10,49684.309887,15743534025580.123047
Sr86_base,38,86,base,O9-P11,49732.694353,710621609636739.875000
Sr86_base,38,86,base,P10-Q12,29982.417497,315243264190604.125000
Sr86_base,38,86,base,P11-Q12,29934.033030,4832308709089.236328
Sr86_base,38,86,base,P11-Q13,29955.757295,319682804138712.812500
Sr86_base,38,86,base,Q12-R14,19440.351260,158994400540710.000000
Sr86_base,38,86,base,Q13-R14,19418.626995,1761877443588.525879
Sr86_base,38,86,base,Q13-R15,19429.529823,160629223794977.968750
Sr86_rsig,38,86,rsig,K1-L2,2322474.124660,209282486009044352.000000
Sr86_rsig,38,86,rsig,K1-L3,2339930.436696,210232311549490304.000000
Sr86_rsig,38,86,rsig,L2-M4,584451.748570,24049055415982276.000000
Sr86_rsig,38,86,rsig,L3-M4,566995.436534,4638755641331173.000000
Sr86_rsig,38,86,rsig,L3-M5,568965.893195,28008287636152556.000000
Sr86_rsig,38,86,rsig,M4-N6,200264.560110,5634849521921708.000000
Sr86_rsig,38,86,rsig,M5-N6,198294.103448,396457100119443.312500
Sr86_rsig,38,86,rsig,M5-N7,198705.705235,5979247914400544.000000
Sr86_rsig,38,86,rsig,N6-O8,91993.536437,1782577064050247.000000
Sr86_rsig,38,86,rsig,N7-O8,91581.934651,65481263212353.023438
Sr86_rsig,38,86,rsig,N7-O9,91707.721306,1840924750730853.500000
Sr86_rsig,38,86,rsig,O8-P10,49810.096933,696343698134350.875000
Sr86_rsig,38,86,rsig,O9-P10,49684.310278,15743535271592.751953
Sr86_rsig,38,86,rsig,O9-P11,49732.694745,710621614981930.125000
Sr86_rsig,38,86,rsig,P10-Q12,29982.417720,315243266466788.625000
Sr86_rsig,38,86,rsig,P11-Q12,29934.033253,4832309318453.762695
Sr86_rsig,38,86,rsig,P11-Q13,29955.757518,319682806446685.937500
Sr86_rsig,38,86,rsig,Q12-R14,19440.351393,158994401500058.000000
Sr86_rsig,38,86,rsig,Q13-R14,19418.627128,1761877454183.012939
Sr86_rsig,38,86,rsig,Q13-R15,19429.529956,160629224763870.906250
Sr87_base,38,87,base,K1-L2,2324104.417356,209440596111434176.000000
Sr87_base,38,87,base,K1-L3,2341570.754345,210383741269321248.000000
Sr87_base,38,87,base,L2-M4,584483.115250,24050124204704704.000000
Sr87_base,38,87,base,L3-M4,567016.778261,4638909396050877.000000
Sr87_base,38,87,base,L3-M5,568987.281893,28009204137262540.000000
Sr87_base,38,87,base,M4-N6,200267.624743,5634935011541917.000000
Sr87_base,38,87,base,M5-N6,198297.121111,396463125185673.187500
Sr87_base,38,87,base,M5-N7,198708.729145,5979339018899995.000000
Sr87_base,38,87,base,N6-O8,91994.931820,1782604218122669.500000
Sr87_base,38,87,base,N7-O8,91583.323785,65482255009447.656250
Sr87_base,38,87,base,N7-O9,91709.112350,1840952738289497.750000
Sr87_base,38,87,base,O8-P10,49810.852438,696354237088971.750000
Sr87_base,38,87,base,O9-P10,49685.063874,15743773019725.962891
Sr87_base,38,87,base,O9-P11,49733.449075,710632386737650.375000
Sr87_base,38,87,base,P10-Q12,29982.872335,315248049906548.500000
Sr87_base,38,87,base,P11-Q12,29934.487134,4832382187325.892578
Sr87_base,38,87,base,P11-Q13,29956.211728,319687623667245.937500
Sr87_base,38,87,base,Q12-R14,19440.646058,158996814018806.281250
Sr87_base,38,87,base,Q13-R14,19418.921464,1761904379719.996826
Sr87_base,38,87,base,Q13-R15,19429.824457,160631648761436.906250
Sr87_rsig,38,87,rsig,K1-L2,2323712.615717,209402543068144672.000000
Sr87_rsig,38,87,rsig,K1-L3,2341176.556482,210347359189956768.000000
Sr87_rsig,38,87,rsig,L2-M4,584477.599063,24049951675798028.000000
Sr87_rsig,38,87,rsig,L3-M4,567013.658298,4638889415920649.000000
Sr87_rsig,38,87,rsig,L3-M5,568984.157782,28009083920607788.000000
Sr87_rsig,38,87,rsig,M4-N6,200267.620174,5634935106997091.000000
Sr87_rsig,38,87,rsig,M5-N6,198297.120689,396463130118164.687500
Sr87_rsig,38,87,rsig,M5-N7,198708.728731,5979339093934905.000000
Sr87_rsig,38,87,rsig,N6-O8,91994.932651,1782604232188579.000000
Sr87_rsig,38,87,rsig,N7-O8,91583.324609,65482255521939.148438
Sr87_rsig,38,87,rsig,N7-O9,91709.113175,1840952752812667.500000
Sr87_rsig,38,87,rsig,O8-P10,49810.852821,696354242120456.250000
Sr87_rsig,38,87,rsig,O9-P10,49685.064255,15743774261086.371094
Sr87_rsig,38,87,rsig,O9-P11,49733.449457,710632391872338.250000
Sr87_rsig,38,87,rsig,P10-Q12,29982.872545,315248051993460.625000
Sr87_rsig,38,87,rsig,P11-Q12,29934.487343,4832382219181.281250
Sr87_rsig,38,87,rsig,P11-Q13,29956.211938,319687625783106.687500
Sr87_rsig,38,87,rsig,Q12-R14,19440.646179,158996814877148.218750
Sr87_rsig,38,87,rsig,Q13-R14,19418.921584,1761904389199.032715
Sr87_rsig,38,87,rsig,Q13-R15,19429.824577,160631649628354.093750
Sr88_base,38,88,base,K1-L2,2324311.814226,209460488658413856.000000
Sr88_base,38,88,base,K1-L3,2341779.467461,210402947217158400.000000
Sr88_base,38,88,base,L2-M4,584494.206099,24050557767796708.000000
Sr88_base,38,88,base,L3-M4,567026.552864,4638987396392833.000000
Sr88_base,38,88,base,L3-M5,568997.087610,28009672250461048.000000
Sr88_base,38,88,base,M4-N6,200270.595070,5635019238423587.000000
Sr88_base,38,88,base,M5-N6,198300.060324,396468997045804.375000
Sr88_base,38,88,base,M5-N7,198711.674471,5979427397349098.000000
Sr88_base,38,88,base,N6-O8,91996.294528,1782630594617901.250000
Sr88_base,38,88,base,N7-O8,91584.680381,65483228258894.953125
Sr88_base,38,88,base,N7-O9,91710.470812,1840980062589131.250000
Sr88_base,38,88,base,O8-P10,49811.590010,696364594326305.125000
Sr88_base,38,88,base,O9-P10,49685.799579,15744007778590.906250
Sr88_base,38,88,base,O9-P11,49734.185498,710642871287301.750000
Sr88_base,38,88,base,P10-Q12,29983.316084,315252691345027.750000
Sr88_base,38,88,base,P11-Q12,29934.930166,4832454023657.279297
Sr88_base,38,88,base,P11-Q13,29956.655082,319692410441111.250000
Sr88_base,38,88,base,Q12-R14,19440.933656,158999171691432.593750
Sr88_base,38,88,base,Q13-R14,19419.208740,1761930212357.725098
Sr88_base,38,88,base,Q13-R15,19430.111894,160634031998366.812500
Sr88_rsig,38,88,rsig,K1-L2,2323940.590423,209424448520454176.000000
Sr88_rsig,38,88,rsig,K1-L3,2341405.973633,210368441885925600.000000
Sr88_rsig,38,88,rsig,L2-M4,584488.981597,24050391745800992.000000
Sr88_rsig,38,88,rsig,L3-M4,567023.598387,4638968073323762.000000
Sr88_rsig,38,88,rsig,L3-M5,568994.129206,28009561402080916.000000
Sr88_rsig,38,88,rsig,M4-N6,200270.590768,5635018930869603.000000
Sr88_rsig,38,88,rsig,M5-N6,198300.059948,396469001765818.812500
Sr88_rsig,38,88,rsig,M5-N7,198711.674103,5979427469151014.000000
Sr88_rsig,38,88,rsig,N6-O8,91996.295324,1782630745523816.750000
Sr88_rsig,38,88,rsig,N7-O8,91584.681169,65483228747735.492188
Sr88_rsig,38,88,rsig,N7-O9,91710.471602,1840980076442632.500000
Sr88_rsig,38,88,rsig,O8-P10,49811.590378,696364599265172.000000
Sr88_rsig,38,88,rsig,O9-P10,49685.799945,15744007889634.882812
Sr88_rsig,38,88,rsig,O9-P11,49734.185864,710642927028289.250000
Sr88_rsig,38,88,rsig,P10-Q12,29983.316296,315252693535854.562500
Sr88_rsig,38,88,rsig,P11-Q12,29934.930377,4832454057101.274414
Sr88_rsig,38,88,rsig,P11-Q13,29956.655294,319692412662060.125000
Sr88_rsig,38,88,rsig,Q12-R14,19440.933785,158999172635282.250000
Sr88_rsig,38,88,rsig,Q13-R14,19419.208869,1761930384227.697998
Sr88_rsig,38,88,rsig,Q13-R15,19430.112023,160634032951256.000000
Sr88_r101,38,88,r101,K1-L2,2315617.668540,208614820579553344.000000
Sr88_r101,38,88,r101,K1-L3,2333031.972643,209593550678989504.000000
Sr88_r101,38,88,r101,L2-M4,584370.799701,24046698499996868.000000
Sr88_r101,38,88,r101,L3-M4,566956.495598,4638529959223365.000000
Sr88_r101,38,88,r101,L3-M5,568926.937052,28006977297021804.000000
Sr88_r101,38,88,r101,M4-N6,200270.491042,5635018177794612.000000
Sr88_r101,38,88,r101,M5-N6,198300.049589,396469078202737.750000
Sr88_r101,38,88,r101,M5-N7,198711.663893,5979429065403262.000000
Sr88_r101,38,88,r101,N6-O8,91996.312773,1782631312443819.000000
Sr88_r101,38,88,r101,N7-O8,91584.698469,65483249572151.445312
Sr88_r101,38,88,r101,N7-O9,91710.488946,1840980662402894.000000
Sr88_r101,38,88,r101,O8-P10,49811.598331,696364853368910.125000
Sr88_r101,38,88,r101,O9-P10,49685.807854,15744012511231.689453
Sr88_r101,38,88,r101,O9-P11,49734.193789,710643135780242.500000
Sr88_r101,38,88,r101,P10-Q12,29983.320752,315252813328707.750000
Sr88_r101,38,88,r101,P11-Q12,29934.934818,4832455320124.850586
Sr88_r101,38,88,r101,P11-Q13,29956.659741,319692496283402.812500
Sr88_r101,38,88,r101,Q12-R14,19440.936421,158999220659986.218750
Sr88_r101,38,88,r101,Q13-R14,19419.211498,1761930755123.364258
Sr88_r101,38,88,r101,Q13-R15,19430.114655,160634066789210.812500
Sr89_base,38,89,base,K1-L2,2320891.512359,209127957763171392.000000
Sr89_base,38,89,base,K1-L3,2338338.270631,210084864038721056.000000
Sr89_base,38,89,base,L2-M4,584453.945929,24049383433894712.000000
Sr89_base,38,89,base,L3-M4,567007.187657,4638874945549215.000000
Sr89_base,38,89,base,L3-M5,568977.714443,28009020474645124.000000
Sr89_base,38,89,base,M4-N6,200273.470971,5635100750981247.000000
Sr89_base,38,89,base,M5-N6,198302.944185,396474828915526.750000
Sr89_base,38,89,base,M5-N7,198714.564405,5979515604204517.000000
Sr89_base,38,89,base,N6-O8,91997.641063,1782656958983789.750000
Sr89_base,38,89,base,N7-O8,91586.020843,65484190862369.296875
Sr89_base,38,89,base,N7-O9,91711.813127,1841007231240016.750000
Sr89_base,38,89,base,O8-P10,49812.318179,696374798095314.875000
Sr89_base,38,89,base,O9-P10,49686.525895,15744239049359.763672
Sr89_base,38,89,base,O9-P11,49734.912525,710653351019992.625000
Sr89_base,38,89,base,P10-Q12,29983.754036,315257352482476.625000
Sr89_base,38,89,base,P11-Q12,29935.367405,4832524439432.982422
Sr89_base,38,89,base,P11-Q13,29957.092641,319697103479781.375000
Sr89_base,38,89,base,Q12-R14,19441.217403,159001508631466.812500
Sr89_base,38,89,base,Q13-R14,19419.492167,1761956137678.050049
Sr89_base,38,89,base,Q13-R15,19430.395482,160636379583205.312500
Sr89_rsig,38,89,rsig,K1-L2,2320417.946279,209081904250162112.000000
Sr89_rsig,38,89,rsig,K1-L3,2337861.800235,210040799800637600.000000
Sr89_rsig,38,89,rsig,L2-M4,584447.233129,24049173487814772.000000
Sr89_rsig,38,89,rsig,L3-M4,567003.379173,4638850042477740.000000
Sr89_rsig,38,89,rsig,L3-M5,568973.900889,28008874059744880.000000
Sr89_rsig,38,89,rsig,M4-N6,200273.465328,5635100866780006.000000
Sr89_rsig,38,89,rsig,M5-N6,198302.943611,396474834883498.687500
Sr89_rsig,38,89,rsig,M5-N7,198714.563840,5979515694981884.000000
Sr89_rsig,38,89,rsig,N6-O8,91997.642059,1782656975755600.750000
Sr89_rsig,38,89,rsig,N7-O8,91586.021830,65484191473448.507812
Sr89_rsig,38,89,rsig,N7-O9,91711.814117,1841007248558341.250000
Sr89_rsig,38,89,rsig,O8-P10,49812.318640,696374804289773.125000
Sr89_rsig,38,89,rsig,O9-P10,49686.526353,15744239188633.962891
Sr89_rsig,38,89,rsig,O9-P11,49734.912984,710653357341729.250000
Sr89_rsig,38,89,rsig,P10-Q12,29983.754301,315257355202904.500000
Sr89_rsig,38,89,rsig,P11-Q12,29935.367670,4832524480960.116211
Sr89_rsig,38,89,rsig,P11-Q13,29957.092905,319697106238335.812500
Sr89_rsig,38,89,rsig,Q12-R14,19441.217562,159001509768325.687500
Sr89_rsig,38,89,rsig,Q13-R14,19419.492326,1761956150233.004395
Sr89_rsig,38,89,rsig,Q13-R15,19430.395640,160636380731324.312500
Sr90_base,38,90,base,K1-L2,2316715.635901,208721359562339200.000000
Sr90_base,38,90,base,K1-L3,2334136.789526,209695750731153920.000000
Sr90_base,38,90,base,L2-M4,584402.360178,24047852232756644.000000
Sr90_base,38,90,base,L3-M4,566981.206553,4638718545430688.000000
Sr90_base,38,90,base,L3-M5,568951.716081,28008110062865492.000000
Sr90_base,38,90,base,M4-N6,200276.267470,5635181245930109.000000
Sr90_base,38,90,base,M5-N6,198305.757942,396480527970646.187500
Sr90_base,38,90,base,M5-N7,198717.384105,5979601388991504.000000
Sr90_base,38,90,base,N6-O8,91998.957362,1782682659910132.000000
Sr90_base,38,90,base,N7-O8,91587.331199,65485134056260.375000
Sr90_base,38,90,base,N7-O9,91713.125297,1841033712607520.250000
Sr90_base,38,90,base,O8-P10,49813.029847,696384861539580.625000
Sr90_base,38,90,base,O9-P10,49687.235749,15744464887217.884766
Sr90_base,38,90,base,O9-P11,49735.623075,710663585853859.750000
Sr90_base,38,90,base,P10-Q12,29984.182032,315261868241709.437500
Sr90_base,38,90,base,P11-Q12,29935.794705,4832594345314.503906
Sr90_base,38,90,base,P11-Q13,29957.520253,319701648973393.187500
Sr90_base,38,90,base,Q12-R14,19441.494682,159003789072737.250000
Sr90_base,38,90,base,Q13-R14,19419.769134,1761981436068.824463
Sr90_base,38,90,base,Q13-R15,19430.672605,160638684739548.781250
Sr90_rsig,38,90,rsig,K1-L2,2315955.372823,208647281973716864.000000
Sr90_rsig,38,90,rsig,K1-L3,2333371.846969,209624835269694720.000000
Sr90_rsig,38,90,rsig,L2-M4,584391.487156,24047512287506532.000000
Sr90_rsig,38,90,rsig,L3-M4,566975.013010,4638678477511322.000000
Sr90_rsig,38,90,rsig,L3-M5,568945.514277,28007871739977308.000000
Sr90_rsig,38,90,rsig,M4-N6,200276.258171,5635181035412766.000000
Sr90_rsig,38,90,rsig,M5-N6,198305.756904,396480537657320.312500
Sr90_rsig,38,90,rsig,M5-N7,198717.383081,5979601536325661.000000
Sr90_rsig,38,90,rsig,N6-O8,91998.958970,1782682824367024.750000
Sr90_rsig,38,90,rsig,N7-O8,91587.332793,65485135038800.414062
Sr90_rsig,38,90,rsig,N7-O9,91713.126895,1841033882718587.250000
Sr90_rsig,38,90,rsig,O8-P10,49813.030583,696384871325968.375000
Sr90_rsig,38,90,rsig,O9-P10,49687.236481,15744465107245.509766
Sr90_rsig,38,90,rsig,O9-P11,49735.623809,710663595841247.625000
Sr90_rsig,38,90,rsig,P10-Q12,29984.182447,315261872438663.000000
Sr90_rsig,38,90,rsig,P11-Q12,29935.795119,4832594409380.729492
Sr90_rsig,38,90,rsig,P11-Q13,29957.520667,319701653229378.375000
Sr90_rsig,38,90,rsig,Q12-R14,19441.494927,159003790828803.218750
Sr90_rsig,38,90,rsig,Q13-R14,19419.769379,1761981455462.732666
Sr90_rsig,38,90,rsig,Q13-R15,19430.672849,160638686513020.718750
Sr91_base,38,91,base,K1-L2,2314086.438008,208464825384637152.000000
Sr91_base,38,91,base,K1-L3,2331491.439726,209450356475531904.000000
Sr91_base,38,91,base,L2-M4,584372.360123,24046995417968412.000000
Sr91_base,38,91,base,L3-M4,566967.358405,4638641437691319.000000
Sr91_base,38,91,base,L3-M5,568937.866451,28007662904687460.000000
Sr91_base,38,91,base,M4-N6,200279.025328,5635259360898087.000000
Sr91_base,38,91,base,M5-N6,198308.517282,396486093524578.687500
Sr91_base,38,91,base,M5-N7,198720.149243,5979685161589357.000000
Sr91_base,38,91,base,N6-O8,92000.244457,1782707754893996.750000
Sr91_base,38,91,base,N7-O8,91588.612496,65486060003176.437500
Sr91_base,38,91,base,N7-O9,91714.408364,1841059566498196.250000
Sr91_base,38,91,base,O8-P10,49813.725978,696394606778919.750000
Sr91_base,38,91,base,O9-P10,49687.930110,15744686894451.802734
Sr91_base,38,91,base,O9-P11,49736.318116,710673546253381.000000
Sr91_base,38,91,base,P10-Q12,29984.600744,315266300822500.375000
Sr91_base,38,91,base,P11-Q12,29936.212738,4832661826062.263672
Sr91_base,38,91,base,P11-Q13,29957.938591,319706147938379.625000
Sr91_base,38,91,base,Q12-R14,19441.765990,159006007710410.875000
Sr91_base,38,91,base,Q13-R14,19420.040138,1762006048767.482666
Sr91_base,38,91,base,Q13-R15,19430.943761,160640927428364.250000
Sr91_rsig,38,91,rsig,K1-L2,2313142.468449,208372764860759808.000000
Sr91_rsig,38,91,rsig,K1-L3,2330541.646688,209362165147167200.000000
Sr91_rsig,38,91,rsig,L2-M4,584358.783587,24046571932796740.000000
Sr91_rsig,38,91,rsig,L3-M4,566959.605348,4638590889961419.000000
Sr91_rsig,38,91,rsig,L3-M5,568930.103040,28007365715245968.000000
Sr91_rsig,38,91,rsig,M4-N6,200279.013539,5635259195675280.000000
Sr91_rsig,38,91,rsig,M5-N6,198308.515847,396486105501221.437500
Sr91_rsig,38,91,rsig,M5-N7,198720.147825,5979685343741246.000000
Sr91_rsig,38,91,rsig,N6-O8,92000.246431,1782707787925030.500000
Sr91_rsig,38,91,rsig,N7-O8,91588.614453,65486061206614.156250
Sr91_rsig,38,91,rsig,N7-O9,91714.410326,1841059742869322.000000
Sr91_rsig,38,91,rsig,O8-P10,49813.726878,696394618682207.625000
Sr91_rsig,38,91,rsig,O9-P10,49687.931005,15744687162071.839844
Sr91_rsig,38,91,rsig,O9-P11,49736.319012,710673609101727.000000
Sr91_rsig,38,91,rsig,P10-Q12,29984.601249,315266305942104.812500
Sr91_rsig,38,91,rsig,P11-Q12,29936.213241,4832661904213.189453
Sr91_rsig,38,91,rsig,P11-Q13,29957.939094,319706153129323.437500
